STATION_NAME,ELEVATION,DATE,PRCP,Measurement Flag,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN
HAGERSTOWN MD US,170.7,18960205,0,P,-9999, , , ,9999,-9999, , , ,9999,3.9, , ,6,9999,-0.6
HAGERSTOWN MD US,170.7,18960206,35.6, ,-9999, , , ,9999,-9999, , , ,9999,7.2, , ,6,9999,1.1
HAGERSTOWN MD US,170.7,18960207,0,P,-9999, , , ,9999,-9999, , , ,9999,5, , ,6,9999,0
HAGERSTOWN MD US,170.7,18960208,0,P,-9999, , , ,9999,-9999, , , ,9999,7.8, , ,6,9999,-0.6
HAGERSTOWN MD US,170.7,18960209,7.6, ,-9999, , , ,9999,-9999, , , ,9999,3.3, , ,6,9999,-0.6
HAGERSTOWN MD US,170.7,18960210,0,P,-9999, , , ,9999,-9999, , , ,9999,5, , ,6,9999,-1.7
HAGERSTOWN MD US,170.7,18960211,0,P,-9999, , , ,9999,-9999, , , ,9999,5.6, , ,6,9999,-1.7
HAGERSTOWN MD US,170.7,18960212,0,P,-9999, , , ,9999,-9999, , , ,9999,5.6, , ,6,9999,-4.4
HAGERSTOWN MD US,170.7,18960213,10.2, ,-9999, , , ,9999,-9999, , , ,9999,5.6, , ,6,9999,0
HAGERSTOWN MD US,170.7,18960214,0,P,-9999, , , ,9999,-9999, , , ,9999,6.7, , ,6,9999,-1.7
HAGERSTOWN MD US,170.7,18960215,0,P,-9999, , , ,9999,-9999, , , ,9999,16.1, , ,6,9999,-1.7
HAGERSTOWN MD US,170.7,18960216,0,P,-9999, , , ,9999,-9999, , , ,9999,15, , ,6,9999,-4.4
HAGERSTOWN MD US,170.7,18960217,0,P,-9999, , , ,9999,-9999, , , ,9999,-3.9, , ,6,9999,-15
HAGERSTOWN MD US,170.7,18960218,0,P,-9999, , , ,9999,-9999, , , ,9999,-0.6, , ,6,9999,-13.9
HAGERSTOWN MD US,170.7,18960219,0,P,-9999, , , ,9999,-9999, , , ,9999,0, , ,6,9999,-6.1
HAGERSTOWN MD US,170.7,18960220,0,P,-9999, , , ,9999,-9999, , , ,9999,-6.1, , ,6,9999,-15.6
HAGERSTOWN MD US,170.7,18960221,0,P,-9999, , , ,9999,-9999, , , ,9999,-5.6, , ,6,9999,-13.3
HAGERSTOWN MD US,170.7,18960222,0,P,-9999, , , ,9999,-9999, , , ,9999,6.7, , ,6,9999,-11.1
HAGERSTOWN MD US,170.7,18960223,0,P,-9999, , , ,9999,-9999, , , ,9999,12.8, , ,6,9999,-1.1
HAGERSTOWN MD US,170.7,18960224,0,P,-9999, , , ,9999,-9999, , , ,9999,12.2, , ,6,9999,5.6
HAGERSTOWN MD US,170.7,18960225,0,P,-9999, , , ,9999,-9999, , , ,9999,10, , ,6,9999,-3.9
HAGERSTOWN MD US,170.7,18960226,0,P,-9999, , , ,9999,-9999, , , ,9999,8.3, , ,6,9999,-4.4
HAGERSTOWN MD US,170.7,18960227,0,P,-9999, , , ,9999,-9999, , , ,9999,11.7, , ,6,9999,-3.3
HAGERSTOWN MD US,170.7,18960228,0,P,-9999, , , ,9999,-9999, , , ,9999,9.4, , ,6,9999,-0.6
HAGERSTOWN MD US,170.7,18960229,33, ,-9999, , , ,9999,-9999, , , ,9999,9.4, , ,6,9999,5
HAGERSTOWN MD US,170.7,18960301,0,P,-9999, , , ,9999,0, , ,6,9999,9.4, , ,6,9999,2.8
HAGERSTOWN MD US,170.7,18960302,0,P,-9999, , , ,9999,0, , ,6,9999,6.1, , ,6,9999,-1.7
HAGERSTOWN MD US,170.7,18960303,0,P,-9999, , , ,9999,0, , ,6,9999,3.9, , ,6,9999,-5.6
HAGERSTOWN MD US,170.7,18960304,0,P,-9999, , , ,9999,0, , ,6,9999,4.4, , ,6,9999,-6.7
HAGERSTOWN MD US,170.7,18960305,0,P,-9999, , , ,9999,0, , ,6,9999,10, , ,6,9999,-6.7
HAGERSTOWN MD US,170.7,18960306,0,P,-9999, , , ,9999,0, , ,6,9999,10, , ,6,9999,-6.1
HAGERSTOWN MD US,170.7,18960307,0,P,-9999, , , ,9999,0, , ,6,9999,11.7, , ,6,9999,1.7
HAGERSTOWN MD US,170.7,18960308,0,P,-9999, , , ,9999,0, , ,6,9999,7.8, , ,6,9999,0
HAGERSTOWN MD US,170.7,18960309,0,P,-9999, , , ,9999,0, , ,6,9999,7.8, , ,6,9999,-1.1
HAGERSTOWN MD US,170.7,18960310,0,P,-9999, , , ,9999,0, , ,6,9999,6.7, , ,6,9999,0
HAGERSTOWN MD US,170.7,18960311,20.3, ,-9999, , , ,9999,203, , ,6,9999,3.9, , ,6,9999,-1.1
HAGERSTOWN MD US,170.7,18960312,0,P,-9999, , , ,9999,0, , ,6,9999,0, , ,6,9999,-10.6
HAGERSTOWN MD US,170.7,18960313,0,P,-9999, , , ,9999,0, , ,6,9999,-1.7, , ,6,9999,-17.2
HAGERSTOWN MD US,170.7,18960314,0,P,-9999, , , ,9999,0, , ,6,9999,3.3, , ,6,9999,-16.1
HAGERSTOWN MD US,170.7,18960315,20.3, ,-9999, , , ,9999,203, , ,6,9999,1.7, , ,6,9999,-5.6
HAGERSTOWN MD US,170.7,18960316,15.2, ,-9999, , , ,9999,152, , ,6,9999,1.7, , ,6,9999,-5
HAGERSTOWN MD US,170.7,18960317,0,P,-9999, , , ,9999,0, , ,6,9999,5, , ,6,9999,-5.6
HAGERSTOWN MD US,170.7,18960318,0,P,-9999, , , ,9999,0, , ,6,9999,6.1, , ,6,9999,-10.6
HAGERSTOWN MD US,170.7,18960319,50.8, ,-9999, , , ,9999,0, , ,6,9999,7.2, , ,6,9999,0.6
HAGERSTOWN MD US,170.7,18960320,0,P,-9999, , , ,9999,0, , ,6,9999,6.7, , ,6,9999,-1.7
HAGERSTOWN MD US,170.7,18960321,0,P,-9999, , , ,9999,0, , ,6,9999,8.3, , ,6,9999,-8.3
HAGERSTOWN MD US,170.7,18960322,0,P,-9999, , , ,9999,0, , ,6,9999,11.7, , ,6,9999,1.1
HAGERSTOWN MD US,170.7,18960323,0,P,-9999, , , ,9999,0, , ,6,9999,12.2, , ,6,9999,-3.9
HAGERSTOWN MD US,170.7,18960324,0,P,-9999, , , ,9999,0, , ,6,9999,1.7, , ,6,9999,-11.1
HAGERSTOWN MD US,170.7,18960325,0,P,-9999, , , ,9999,0, , ,6,9999,10, , ,6,9999,-11.1
HAGERSTOWN MD US,170.7,18960326,0,P,-9999, , , ,9999,0, , ,6,9999,15, , ,6,9999,-11.1
HAGERSTOWN MD US,170.7,18960327,10.2, ,-9999, , , ,9999,0, , ,6,9999,9.4, , ,6,9999,-3.9
HAGERSTOWN MD US,170.7,18960328,10.2, ,-9999, , , ,9999,0, , ,6,9999,15, , ,6,9999,-6.1
HAGERSTOWN MD US,170.7,18960329,7.6, ,-9999, , , ,9999,0, , ,6,9999,15.6, , ,6,9999,4.4
HAGERSTOWN MD US,170.7,18960330,2.5, ,-9999, , , ,9999,0, , ,6,9999,18.3, , ,6,9999,3.3
HAGERSTOWN MD US,170.7,18960331,0,P,-9999, , , ,9999,0, , ,6,9999,20.6, , ,6,9999,4.4
HAGERSTOWN MD US,170.7,18960401,11.4, ,-9999, , , ,9999,-9999, , , ,9999,15, , ,6,9999,7.8
HAGERSTOWN MD US,170.7,18960402,0,P,-9999, , , ,9999,-9999, , , ,9999,10, , ,6,9999,5
HAGERSTOWN MD US,170.7,18960403,0,P,-9999, , , ,9999,-9999, , , ,9999,7.8, , ,6,9999,-2.8
HAGERSTOWN MD US,170.7,18960404,0,P,-9999, , , ,9999,-9999, , , ,9999,3.9, , ,6,9999,-2.8
HAGERSTOWN MD US,170.7,18960405,0,P,-9999, , , ,9999,-9999, , , ,9999,11.7, , ,6,9999,-0.6
HAGERSTOWN MD US,170.7,18960406,7.6, ,-9999, , , ,9999,-9999, , , ,9999,13.9, , ,6,9999,3.3
HAGERSTOWN MD US,170.7,18960407,0,P,-9999, , , ,9999,-9999, , , ,9999,11.1, , ,6,9999,-0.6
HAGERSTOWN MD US,170.7,18960408,0,P,-9999, , , ,9999,-9999, , , ,9999,10.6, , ,6,9999,-3.9
HAGERSTOWN MD US,170.7,18960409,2.5, ,-9999, , , ,9999,-9999, , , ,9999,12.2, , ,6,9999,-1.1
HAGERSTOWN MD US,170.7,18960410,4.3, ,-9999, , , ,9999,-9999, , , ,9999,8.9, , ,6,9999,2.2
HAGERSTOWN MD US,170.7,18960411,0,P,-9999, , , ,9999,-9999, , , ,9999,10, , ,6,9999,4.4
HAGERSTOWN MD US,170.7,18960412,0,P,-9999, , , ,9999,-9999, , , ,9999,20, , ,6,9999,3.9
HAGERSTOWN MD US,170.7,18960413,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,8.3
HAGERSTOWN MD US,170.7,18960414,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,7.8
HAGERSTOWN MD US,170.7,18960415,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,6.7
HAGERSTOWN MD US,170.7,18960416,0,P,-9999, , , ,9999,-9999, , , ,9999,31.1, , ,6,9999,13.3
HAGERSTOWN MD US,170.7,18960417,0,P,-9999, , , ,9999,-9999, , , ,9999,32.8, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960418,0,P,-9999, , , ,9999,-9999, , , ,9999,33.3, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960419,0,P,-9999, , , ,9999,-9999, , , ,9999,33.3, , ,6,9999,18.3
HAGERSTOWN MD US,170.7,18960420,0,P,-9999, , , ,9999,-9999, , , ,9999,30, , ,6,9999,18.9
HAGERSTOWN MD US,170.7,18960421,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,18.3
HAGERSTOWN MD US,170.7,18960422,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,8.9
HAGERSTOWN MD US,170.7,18960423,0,P,-9999, , , ,9999,-9999, , , ,9999,21.7, , ,6,9999,4.4
HAGERSTOWN MD US,170.7,18960424,7.6, ,-9999, , , ,9999,-9999, , , ,9999,20.6, , ,6,9999,12.2
HAGERSTOWN MD US,170.7,18960425,0,P,-9999, , , ,9999,-9999, , , ,9999,17.8, , ,6,9999,8.9
HAGERSTOWN MD US,170.7,18960426,0,P,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,10
HAGERSTOWN MD US,170.7,18960427,0,P,-9999, , , ,9999,-9999, , , ,9999,21.7, , ,6,9999,10.6
HAGERSTOWN MD US,170.7,18960428,0,P,-9999, , , ,9999,-9999, , , ,9999,22.8, , ,6,9999,10.6
HAGERSTOWN MD US,170.7,18960429,0,P,-9999, , , ,9999,-9999, , , ,9999,25.6, , ,6,9999,10.6
HAGERSTOWN MD US,170.7,18960430,0,P,-9999, , , ,9999,-9999, , , ,9999,23.9, , ,6,9999,13.3
HAGERSTOWN MD US,170.7,18960501,0,P,-9999, , , ,9999,-9999, , , ,9999,17.2, , ,6,9999,14.4
HAGERSTOWN MD US,170.7,18960502,0,P,-9999, , , ,9999,-9999, , , ,9999,18.3, , ,6,9999,14.4
HAGERSTOWN MD US,170.7,18960503,6.4, ,-9999, , , ,9999,-9999, , , ,9999,21.1, , ,6,9999,12.8
HAGERSTOWN MD US,170.7,18960504,0,P,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,10
HAGERSTOWN MD US,170.7,18960505,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,11.7
HAGERSTOWN MD US,170.7,18960506,0,P,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,12.2
HAGERSTOWN MD US,170.7,18960507,0,P,-9999, , , ,9999,-9999, , , ,9999,24.4, , ,6,9999,12.2
HAGERSTOWN MD US,170.7,18960508,1.3, ,-9999, , , ,9999,-9999, , , ,9999,20.6, , ,6,9999,7.2
HAGERSTOWN MD US,170.7,18960509,0,P,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,10
HAGERSTOWN MD US,170.7,18960510,0,P,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,12.8
HAGERSTOWN MD US,170.7,18960511,0,P,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960512,0,P,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,20
HAGERSTOWN MD US,170.7,18960513,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,17.8
HAGERSTOWN MD US,170.7,18960514,0,P,-9999, , , ,9999,-9999, , , ,9999,28.3, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960515,0,P,-9999, , , ,9999,-9999, , , ,9999,27.2, , ,6,9999,19.4
HAGERSTOWN MD US,170.7,18960516,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,11.1
HAGERSTOWN MD US,170.7,18960517,0,P,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,14.4
HAGERSTOWN MD US,170.7,18960518,0,P,-9999, , , ,9999,-9999, , , ,9999,30, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960519,0,P,-9999, , , ,9999,-9999, , , ,9999,28.3, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960520,2.5, ,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,12.2
HAGERSTOWN MD US,170.7,18960521,0,P,-9999, , , ,9999,-9999, , , ,9999,20, , ,6,9999,10.6
HAGERSTOWN MD US,170.7,18960522,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,14.4
HAGERSTOWN MD US,170.7,18960523,0,P,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,15
HAGERSTOWN MD US,170.7,18960524,0,P,-9999, , , ,9999,-9999, , , ,9999,23.3, , ,6,9999,13.3
HAGERSTOWN MD US,170.7,18960525,3.8, ,-9999, , , ,9999,-9999, , , ,9999,19.4, , ,6,9999,12.8
HAGERSTOWN MD US,170.7,18960526,3, ,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960527,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,15
HAGERSTOWN MD US,170.7,18960528,5.1, ,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960529,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,14.4
HAGERSTOWN MD US,170.7,18960530,0,P,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,13.3
HAGERSTOWN MD US,170.7,18960531,0,P,-9999, , , ,9999,-9999, , , ,9999,25.6, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960601,0,P,-9999, , , ,9999,-9999, , , ,9999,23.9, , ,6,9999,13.9
HAGERSTOWN MD US,170.7,18960602,0,P,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,9.4
HAGERSTOWN MD US,170.7,18960603,0,P,-9999, , , ,9999,-9999, , , ,9999,28.3, , ,6,9999,11.7
HAGERSTOWN MD US,170.7,18960604,0,P,-9999, , , ,9999,-9999, , , ,9999,24.4, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960605,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,15
HAGERSTOWN MD US,170.7,18960606,55.9, ,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,16.1
HAGERSTOWN MD US,170.7,18960607,1.3, ,-9999, , , ,9999,-9999, , , ,9999,28.3, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960608,8.9, ,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,18.3
HAGERSTOWN MD US,170.7,18960609,17.3, ,-9999, , , ,9999,-9999, , , ,9999,28.3, , ,6,9999,19.4
HAGERSTOWN MD US,170.7,18960610,0,P,-9999, , , ,9999,-9999, , , ,9999,23.9, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960611,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,12.2
HAGERSTOWN MD US,170.7,18960612,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,11.7
HAGERSTOWN MD US,170.7,18960613,2, ,-9999, , , ,9999,-9999, , , ,9999,27.2, , ,6,9999,15
HAGERSTOWN MD US,170.7,18960614,1.8, ,-9999, , , ,9999,-9999, , , ,9999,20, , ,6,9999,13.3
HAGERSTOWN MD US,170.7,18960615,0,P,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,18.3
HAGERSTOWN MD US,170.7,18960616,2, ,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960617,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960618,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960619,0,P,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960620,0,P,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,18.3
HAGERSTOWN MD US,170.7,18960621,26.2, ,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960622,0,P,-9999, , , ,9999,-9999, , , ,9999,31.7, , ,6,9999,21.7
HAGERSTOWN MD US,170.7,18960623,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960624,10.7, ,-9999, , , ,9999,-9999, , , ,9999,21.1, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960625,8.1, ,-9999, , , ,9999,-9999, , , ,9999,22.2, , ,6,9999,14.4
HAGERSTOWN MD US,170.7,18960626,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,17.2
HAGERSTOWN MD US,170.7,18960627,0,P,-9999, , , ,9999,-9999, , , ,9999,28.3, , ,6,9999,15
HAGERSTOWN MD US,170.7,18960628,0,P,-9999, , , ,9999,-9999, , , ,9999,30.6, , ,6,9999,16.1
HAGERSTOWN MD US,170.7,18960629,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960630,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,11.1
HAGERSTOWN MD US,170.7,18960701,0,P,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960702,0,P,-9999, , , ,9999,-9999, , , ,9999,33.3, , ,6,9999,17.8
HAGERSTOWN MD US,170.7,18960703,0,P,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960704,39.4, ,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960705,1.3, ,-9999, , , ,9999,-9999, , , ,9999,31.1, , ,6,9999,22.2
HAGERSTOWN MD US,170.7,18960706,34.3, ,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,21.7
HAGERSTOWN MD US,170.7,18960707,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,20
HAGERSTOWN MD US,170.7,18960708,14.5, ,-9999, , , ,9999,-9999, , , ,9999,23.9, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960709,2.5, ,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960710,0,P,-9999, , , ,9999,-9999, , , ,9999,30.6, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960711,0,P,-9999, , , ,9999,-9999, , , ,9999,31.7, , ,6,9999,18.9
HAGERSTOWN MD US,170.7,18960712,0,P,-9999, , , ,9999,-9999, , , ,9999,22.2, ,S,6,9999,20
HAGERSTOWN MD US,170.7,18960713,0,P,-9999, , , ,9999,-9999, , , ,9999,31.1, , ,6,9999,22.2
HAGERSTOWN MD US,170.7,18960714,2.8, ,-9999, , , ,9999,-9999, , , ,9999,33.3, , ,6,9999,22.2
HAGERSTOWN MD US,170.7,18960715,2.8, ,-9999, , , ,9999,-9999, , , ,9999,32.8, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960716,0.8, ,-9999, , , ,9999,-9999, , , ,9999,27.2, , ,6,9999,21.7
HAGERSTOWN MD US,170.7,18960717,0,P,-9999, , , ,9999,-9999, , , ,9999,25.6, , ,6,9999,15
HAGERSTOWN MD US,170.7,18960718,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,12.8
HAGERSTOWN MD US,170.7,18960719,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960720,0,P,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,21.7
HAGERSTOWN MD US,170.7,18960721,20.6, ,-9999, , , ,9999,-9999, , , ,9999,30, , ,6,9999,22.2
HAGERSTOWN MD US,170.7,18960722,0,P,-9999, , , ,9999,-9999, , , ,9999,31.1, , ,6,9999,22.2
HAGERSTOWN MD US,170.7,18960723,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,21.7
HAGERSTOWN MD US,170.7,18960724,25.4, ,-9999, , , ,9999,-9999, , , ,9999,23.9, , ,6,9999,18.3
HAGERSTOWN MD US,170.7,18960725,0,P,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,17.8
HAGERSTOWN MD US,170.7,18960726,0,P,-9999, , , ,9999,-9999, , , ,9999,30.6, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960727,10.2, ,-9999, , , ,9999,-9999, , , ,9999,35.6, , ,6,9999,21.1
HAGERSTOWN MD US,170.7,18960728,0,P,-9999, , , ,9999,-9999, , , ,9999,33.3, , ,6,9999,21.7
HAGERSTOWN MD US,170.7,18960729,0,P,-9999, , , ,9999,-9999, , , ,9999,34.4, , ,6,9999,22.2
HAGERSTOWN MD US,170.7,18960730,0,P,-9999, , , ,9999,-9999, , , ,9999,33.3, , ,6,9999,21.1
HAGERSTOWN MD US,170.7,18960731,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960801,0,P,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960802,19.1, ,-9999, , , ,9999,-9999, , , ,9999,30, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960803,0,P,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960804,0,P,-9999, , , ,9999,-9999, , , ,9999,32.2, , ,6,9999,19.4
HAGERSTOWN MD US,170.7,18960805,0,P,-9999, , , ,9999,-9999, , , ,9999,34.4, , ,6,9999,16.7
HAGERSTOWN MD US,170.7,18960806,0,P,-9999, , , ,9999,-9999, , , ,9999,36.1, , ,6,9999,21.7
HAGERSTOWN MD US,170.7,18960807,0.3, ,-9999, , , ,9999,-9999, , , ,9999,36.1, , ,6,9999,22.8
HAGERSTOWN MD US,170.7,18960808,0,P,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,22.2
HAGERSTOWN MD US,170.7,18960809,0,P,-9999, , , ,9999,-9999, , , ,9999,36.1, , ,6,9999,22.8
HAGERSTOWN MD US,170.7,18960810,7.6, ,-9999, , , ,9999,-9999, , , ,9999,35, , ,6,9999,23.3
HAGERSTOWN MD US,170.7,18960811,0,P,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,21.7
HAGERSTOWN MD US,170.7,18960812,0,P,-9999, , , ,9999,-9999, , , ,9999,35.6, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960813,14.7, ,-9999, , , ,9999,-9999, , , ,9999,33.3, , ,6,9999,21.1
HAGERSTOWN MD US,170.7,18960814,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960815,0,P,-9999, , , ,9999,-9999, , , ,9999,31.7, , ,6,9999,20
HAGERSTOWN MD US,170.7,18960816,0,P,-9999, , , ,9999,-9999, , , ,9999,31.7, , ,6,9999,17.8
HAGERSTOWN MD US,170.7,18960817,0,P,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,17.8
HAGERSTOWN MD US,170.7,18960818,0,P,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,11.7
HAGERSTOWN MD US,170.7,18960819,0,P,-9999, , , ,9999,-9999, , , ,9999,22.8, , ,6,9999,12.2
HAGERSTOWN MD US,170.7,18960820,0,P,-9999, , , ,9999,-9999, , , ,9999,28.3, , ,6,9999,9.4
HAGERSTOWN MD US,170.7,18960821,1.5, ,-9999, , , ,9999,-9999, , , ,9999,26.7, , ,6,9999,18.9
HAGERSTOWN MD US,170.7,18960822,0,P,-9999, , , ,9999,-9999, , , ,9999,31.1, , ,6,9999,20.6
HAGERSTOWN MD US,170.7,18960823,0,P,-9999, , , ,9999,-9999, , , ,9999,30, , ,6,9999,21.1
HAGERSTOWN MD US,170.7,18960824,2.5, ,-9999, , , ,9999,-9999, , , ,9999,28.3, , ,6,9999,19.4
HAGERSTOWN MD US,170.7,18960825,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,14.4
HAGERSTOWN MD US,170.7,18960826,0,P,-9999, , , ,9999,-9999, , , ,9999,29.4, , ,6,9999,15.6
HAGERSTOWN MD US,170.7,18960827,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,18.9
HAGERSTOWN MD US,170.7,18960828,0,P,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,10
HAGERSTOWN MD US,170.7,18960829,0,P,-9999, , , ,9999,-9999, , , ,9999,26.1, , ,6,9999,9.4
HAGERSTOWN MD US,170.7,18960830,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,9.4
HAGERSTOWN MD US,170.7,18960831,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,10
HAGERSTOWN MD US,170.7,18960901,0,P,-9999, , , ,9999,-9999, , , ,9999,27.2, , ,6,9999,10
HAGERSTOWN MD US,170.7,18960902,0,P,-9999, , , ,9999,-9999, , , ,9999,28.9, , ,6,9999,13.3
HAGERSTOWN MD US,170.7,18960903,0.5, ,-9999, , , ,9999,-9999, , , ,9999,32.8, , ,6,9999,12.2
HAGERSTOWN MD US,170.7,18960904,0,P,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,11.7
HAGERSTOWN MD US,170.7,18960905,6.6, ,-9999, , , ,9999,-9999, , , ,9999,23.9, , ,6,9999,13.9
HAGERSTOWN MD US,170.7,18960906,0,P,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,16.1
HAGERSTOWN MD US,170.7,18960907,0,P,-9999, , , ,9999,-9999, , , ,9999,23.9, , ,6,9999,9.4
HAGERSTOWN MD US,170.7,18960908,0,P,-9999, , , ,9999,-9999, , , ,9999,25, , ,6,9999,12.2
HAGERSTOWN MD US,170.7,18960909,0,P,-9999, , , ,9999,-9999, , , ,9999,27.8, , ,6,9999,10
HAGERSTOWN MD US,170.7,18960910,0,P,-9999, , , ,9999,-9999, , , ,9999,32.8, , ,6,9999,13.3
HAGERSTOWN MD US,170.7,18960911,0,P,-9999, , , ,9999,-9999, , , ,9999,33.9, , ,6,9999,18.9
