STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/7/2000,0,0,0,,94,59,68
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/8/2000,0,0,0,,96,63,67
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/9/2000,0,0,0,,96,61,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/10/2000,0,0,0,,91,52,58
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/11/2000,0,0,0,,85,57,62
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/12/2000,0,0,0,,87,55,64
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/13/2000,0,0,0,,93,64,68
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/14/2000,0,0,0,,85,46,54
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/15/2000,0,0,0,,83,54,69
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/16/2000,0,0,0,,92,49,49
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/17/2000,0.31,0,0,,54,44,45
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/18/2000,0.09,0,0,,65,43,53
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/19/2000,0,0,0,,86,53,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/20/2000,0.01,0,0,,84,54,61
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/21/2000,0,0,0,,83,47,54
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/22/2000,0,0,0,,84,54,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/23/2000,0,0,0,,93,63,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/24/2000,0,0,0,,91,59,67
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/25/2000,0,0,0,,91,61,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/26/2000,0.23,0,0,,85,54,55
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/27/2000,0.22,0,0,,65,53,55
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/28/2000,0.05,0,0,,75,53,54
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/29/2000,0,0,0,,72,53,57
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,6/30/2000,0,0,0,,92,53,62
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/1/2000,0,0,0,,91,57,68
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/2/2000,0,0,0,,92,59,65
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/3/2000,0,0,0,,94,65,70
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/4/2000,0,0,0,,91,63,69
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/5/2000,0,0,0,,96,63,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/6/2000,0,0,0,,93,63,67
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/7/2000,0,0,0,,100,67,75
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/8/2000,0.01,0,0,,96,64,69
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/9/2000,0,0,0,,95,65,73
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/10/2000,0.03,0,0,,93,61,65
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/11/2000,0.02,0,0,,94,61,68
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/12/2000,0,0,0,,94,65,69
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/13/2000,0.01,0,0,,89,58,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/14/2000,0.2,0,0,,94,63,69
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/15/2000,0,0,0,,97,64,69
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/16/2000,0,0,0,,97,69,70
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/17/2000,1.14,0,0,,85,61,62
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/18/2000,0.05,0,0,,80,60,65
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/19/2000,0,0,0,,91,59,60
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/20/2000,0,0,0,,91,61,64
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/21/2000,0,0,0,,86,59,61
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/22/2000,0,0,0,,89,59,64
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/23/2000,0,0,0,,87,60,64
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/24/2000,0,0,0,,96,64,72
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/25/2000,0,0,0,,96,60,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/26/2000,0,0,0,,93,66,71
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/27/2000,0,0,0,,94,61,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/28/2000,0,0,0,,91,59,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/29/2000,0,0,0,,90,60,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/30/2000,0,0,0,,90,60,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,7/31/2000,0,0,0,,88,58,62
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/1/2000,0,0,0,,90,62,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/2/2000,0,0,0,,96,65,71
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/3/2000,0,0,0,,96,63,64
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/4/2000,0,0,0,,94,64,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/5/2000,0,0,0,,90,63,67
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/6/2000,0,0,0,,93,56,60
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/7/2000,0,0,0,,92,59,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/8/2000,0,0,0,,96,64,66
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/9/2000,0,0,0,,97,61,64
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/10/2000,0,0,0,,98,57,60
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/11/2000,0,0,0,,90,60,65
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/12/2000,0,0,0,,97,65,73
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/13/2000,0,0,0,,82,60,64
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/14/2000,0,0,0,,93,64,65
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/15/2000,0,0,0,,96,65,70
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/16/2000,0,0,0,,93,66,68
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/17/2000,1.38,0,0,,91,62,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/18/2000,1.78,0,0,,78,57,58
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/19/2000,0,0,0,,74,58,61
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/20/2000,0,0,0,,87,61,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/21/2000,0,0,0,,87,56,57
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/22/2000,0,0,0,,74,57,64
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/23/2000,0.01,0,0,,86,55,57
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/24/2000,0,0,0,,87,57,59
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/25/2000,0,0,0,,89,59,65
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/26/2000,0.03,0,0,,89,59,60
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/27/2000,0.06,0,0,,87,58,61
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/28/2000,0.04,0,0,,88,60,61
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/29/2000,0.22,0,0,,89,60,61
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/30/2000,0.29,0,0,,83,61,65
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,8/31/2000,0.03,0,0,,87,54,55
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/1/2000,0.38,0,0,,87,54,55
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/2/2000,0,0,0,,87,53,54
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/3/2000,0,0,0,,82,52,56
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/4/2000,0.02,0,0,,82,54,54
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/5/2000,0.02,0,0,,90,54,59
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/6/2000,0.02,0,0,,92,57,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/7/2000,0,0,0,,87,49,50
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/8/2000,0,0,0,,80,51,57
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/9/2000,0,0,0,,83,51,52
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/10/2000,0,0,0,,85,52,53
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/11/2000,0,0,0,,88,57,57
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/12/2000,0,0,0,,80,46,46
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/13/2000,0,0,0,,85,46,55
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/14/2000,0,0,0,,90,46,50
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/15/2000,0,0,0,,86,51,51
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/16/2000,0,0,0,,91,51,60
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/17/2000,0,0,0,,93,58,63
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/18/2000,0,0,0,,94,57,59
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/19/2000,0,0,0,,82,53,53
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/20/2000,0.55,0,0,,79,42,43
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/21/2000,0,0,0,,57,40,42
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/22/2000,0.1,0,0,,73,42,43
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/23/2000,0.11,0,0,,45,33,33
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/24/2000,0.36,0.2,0,,40,30,30
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/25/2000,0,0,0,,46,30,33
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/26/2000,0,0,0,,66,33,34
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/27/2000,0,0,0,,71,34,39
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/28/2000,0,0,0,,74,39,42
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/29/2000,0,0,0,,80,42,57
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,9/30/2000,0.01,0,0,,81,50,53
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/1/2000,0,0,0,,80,52,54
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/2/2000,0,0,0,,85,44,44
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/3/2000,0,0,0,,81,44,49
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/4/2000,0,0,0,,78,44,46
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/5/2000,0,0,0,,68,44,45
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/6/2000,0.01,0,0,,45,31,31
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/7/2000,0.09,0,0,,45,31,36
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/8/2000,0,0,0,,42,35,37
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/9/2000,0,0,0,,53,29,30
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/10/2000,0,0,0,,66,30,34
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/11/2000,0,0,0,,75,34,39
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/12/2000,0,0,0,,80,39,44
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/13/2000,0,0,0,,70,37,38
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/14/2000,0,0,0,,63,33,35
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/15/2000,0,0,0,,60,32,32
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/16/2000,0,0,0,,63,31,35
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/17/2000,0,0,0,,67,35,37
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/18/2000,0,0,0,,70,37,41
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/19/2000,0,0,0,,79,41,44
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/20/2000,0,0,0,,75,37,38
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/21/2000,0,0,0,,70,36,36
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/22/2000,0,0,0,,76,35,46
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/23/2000,0.32,0,0,,48,40,41
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/24/2000,0,0,0,,53,41,43
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/25/2000,0,0,0,,60,37,38
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/26/2000,0,0,0,,63,36,37
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/27/2000,0,0,0,,64,35,36
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/28/2000,0,0,0,,61,34,44
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/29/2000,0.03,0,0,,55,43,47
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/30/2000,0,0,0,,65,35,35
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,10/31/2000,0,0,0,,60,32,40
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/1/2000,0.01,0,0,,45,39,40
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/2/2000,0,0,0,,56,32,36
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/3/2000,0,0,0,,48,29,31
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/4/2000,0,0,0,,44,25,27
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/5/2000,0,0,0,,60,27,42
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/6/2000,0.57,5.5,2,,44,19,22
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/7/2000,0.01,0,2,,31,16,18
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/8/2000,0,0,2,,35,18,27
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/9/2000,0,0,1,,41,26,27
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/10/2000,0,0,0,,43,20,22
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/11/2000,0.1,1.1,2,,29,19,19
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/12/2000,0.03,0.5,3,,19,1,5
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/13/2000,0,0,2,,24,5,8
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/14/2000,0,0,1,,36,6,8
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/15/2000,0,0,1,,36,8,13
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/16/2000,0,0,1,,38,13,13
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/17/2000,0,0,1,,32,11,11
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/18/2000,0.03,0.5,1,,32,7,12
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/19/2000,0,0,0,,47,12,23
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/20/2000,0,0,0,,46,16,16
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/21/2000,0,0,0,,48,16,24
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/22/2000,0,0,0,,54,24,28
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/23/2000,0,0,0,,54,23,24
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/24/2000,0,0,0,,44,23,26
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/25/2000,0,0,0,,54,26,26
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/26/2000,0,0,0,,44,21,22
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/27/2000,0,0,0,,52,22,27
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/28/2000,0,0,0,,49,26,36
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/29/2000,0,0,0,,38,18,18
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,11/30/2000,0,0,0,,40,18,23
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/1/2000,0,0,0,,51,18,19
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/2/2000,0,0,0,,42,17,17
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/3/2000,0,0,0,,48,16,31
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/4/2000,0,0,0,,59,20,21
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/5/2000,0,0,0,,42,19,25
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/6/2000,0.05,0.8,1,,52,15,18
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/7/2000,0,0,0,,53,16,33
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/8/2000,0,0,0,,56,22,23
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/9/2000,0,0,0,,41,23,26
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/10/2000,0,0,0,,57,21,21
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/11/2000,0.09,1.9,2,,25,3,3
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/12/2000,0.03,0.9,2,,12,-1,1
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/13/2000,0,0,1,,22,0,4
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/14/2000,0,0,1,,32,4,20
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/15/2000,0,0,0,,50,20,28
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/16/2000,0,0,0,,47,13,14
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/17/2000,0,0,0,,41,13,35
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/18/2000,0,0,0,,58,21,25
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/19/2000,0,0,0,,38,18,23
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/20/2000,0,0,0,,59,21,37
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/21/2000,0.04,0.8,1,,37,3,5
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/22/2000,0,0,1,,32,4,21
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/23/2000,0,0,1,,55,20,20
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/24/2000,0,0,,,47,19,20
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/25/2000,0,0,0,,37,17,17
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/26/2000,0.05,0.9,1,,25,9,14
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/27/2000,0,0,0,,45,13,26
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/28/2000,0,0,0,,56,26,29
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/29/2000,0,0,0,,40,17,18
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/30/2000,0,0,0,,38,16,17
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,12/31/2000,0.02,0.3,0,,39,17,25
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/1/2001,0,0,0,,39,14,16
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/2/2001,0,0,0,,30,15,20
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/3/2001,0,0,0,,44,20,24
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/4/2001,0,0,0,,59,24,36
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/5/2001,0,0,0,,70,26,26
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/6/2001,0,0,0,,71,25,30
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/7/2001,0,0,0,,62,26,26
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/8/2001,0,0,0,,41,20,24
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/9/2001,0,0,0,,56,16,16
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/10/2001,0,0,0,,58,16,27
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/11/2001,0,0,0,,58,17,19
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/12/2001,0,0,0,,56,19,37
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/13/2001,0,0,0,,60,28,35
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/14/2001,0,0,0,,43,18,23
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/15/2001,0,0,0,,41,13,15
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/16/2001,0.07,1.4,1,,36,13,16
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/17/2001,0.07,1.3,2,,25,2,2
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/18/2001,0,0,,,27,2,21
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/19/2001,0,0,1,,40,12,17
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/20/2001,0,0,1,,38,15,22
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/21/2001,0,0,1,,42,19,19
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/22/2001,0,0,1,,50,20,30
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/23/2001,0,0,0,,44,24,24
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/24/2001,0,0,0,,35,17,19
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/25/2001,0,0,0,,43,19,21
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/26/2001,0,0,0,,43,20,26
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/27/2001,0,0,0,,34,21,21
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/28/2001,0.08,0.8,1,,29,21,23
USW00023062,"DENVER STAPLETON, CO US",39.76746,-104.86948,1610.6,1/29/2001,0.36,5.2,6,,24,20,24
