STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00203858,"HOLLAND, MI US",6/2/1906,0,0,22.8,9.4
USC00203858,"HOLLAND, MI US",6/3/1906,0,0,25,7.8
USC00203858,"HOLLAND, MI US",6/4/1906,5.1,0,29.4,15.6
USC00203858,"HOLLAND, MI US",6/5/1906,10.2,0,25.6,19.4
USC00203858,"HOLLAND, MI US",6/6/1906,0,0,32.2,17.2
USC00203858,"HOLLAND, MI US",6/7/1906,2.5,0,30.6,22.2
USC00203858,"HOLLAND, MI US",6/8/1906,3,0,32.2,19.4
USC00203858,"HOLLAND, MI US",6/9/1906,0,0,27.8,14.4
USC00203858,"HOLLAND, MI US",6/10/1906,0.5,0,25,13.9
USC00203858,"HOLLAND, MI US",6/11/1906,0,0,24.4,7.2
USC00203858,"HOLLAND, MI US",6/12/1906,0,0,21.7,6.1
USC00203858,"HOLLAND, MI US",6/13/1906,0,0,24.4,6.7
USC00203858,"HOLLAND, MI US",6/14/1906,0.5,0,25.6,15
USC00203858,"HOLLAND, MI US",6/15/1906,6.9,0,20,14.4
USC00203858,"HOLLAND, MI US",6/16/1906,0,0,21.1,12.8
USC00203858,"HOLLAND, MI US",6/17/1906,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",6/18/1906,0,0,27.2,14.4
USC00203858,"HOLLAND, MI US",6/19/1906,0.5,0,27.8,17.2
USC00203858,"HOLLAND, MI US",6/20/1906,7.1,0,23.9,15.6
USC00203858,"HOLLAND, MI US",6/21/1906,0.5,0,21.1,12.8
USC00203858,"HOLLAND, MI US",6/22/1906,0.3,0,20.6,11.7
USC00203858,"HOLLAND, MI US",6/23/1906,0,0,23.3,10
USC00203858,"HOLLAND, MI US",6/24/1906,0,0,25.6,10
USC00203858,"HOLLAND, MI US",6/25/1906,0,0,28.9,11.1
USC00203858,"HOLLAND, MI US",6/26/1906,0,0,30.6,17.8
USC00203858,"HOLLAND, MI US",6/27/1906,0.3,0,30.6,15
USC00203858,"HOLLAND, MI US",6/28/1906,0.5,0,32.8,20
USC00203858,"HOLLAND, MI US",6/29/1906,0.5,0,35.6,19.4
USC00203858,"HOLLAND, MI US",6/30/1906,11.7,0,26.7,17.8
USC00203858,"HOLLAND, MI US",7/1/1906,0.3,0,22.8,14.4
USC00203858,"HOLLAND, MI US",7/2/1906,0.5,0,23.3,13.9
USC00203858,"HOLLAND, MI US",7/3/1906,8.1,0,25,14.4
USC00203858,"HOLLAND, MI US",7/4/1906,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",7/5/1906,0,0,25,11.7
USC00203858,"HOLLAND, MI US",7/6/1906,0,0,27.8,9.4
USC00203858,"HOLLAND, MI US",7/7/1906,0,0,27.2,11.7
USC00203858,"HOLLAND, MI US",7/8/1906,14.5,0,26.7,13.9
USC00203858,"HOLLAND, MI US",7/9/1906,0,0,30,17.2
USC00203858,"HOLLAND, MI US",7/10/1906,0,0,26.7,18.9
USC00203858,"HOLLAND, MI US",7/11/1906,0,0,30.6,16.1
USC00203858,"HOLLAND, MI US",7/12/1906,0,0,31.1,15.6
USC00203858,"HOLLAND, MI US",7/13/1906,0,0,32.2,16.7
USC00203858,"HOLLAND, MI US",7/14/1906,0,0,33.9,18.9
USC00203858,"HOLLAND, MI US",7/15/1906,0,0,34.4,20.6
USC00203858,"HOLLAND, MI US",7/16/1906,0,0,26.7,17.2
USC00203858,"HOLLAND, MI US",7/17/1906,0,0,26.7,14.4
USC00203858,"HOLLAND, MI US",7/18/1906,0,0,28.3,11.7
USC00203858,"HOLLAND, MI US",7/19/1906,0,0,30.6,17.2
USC00203858,"HOLLAND, MI US",7/20/1906,2,0,29.4,18.9
USC00203858,"HOLLAND, MI US",7/21/1906,0,0,32.2,16.7
USC00203858,"HOLLAND, MI US",7/22/1906,0.5,0,35,16.1
USC00203858,"HOLLAND, MI US",7/23/1906,0,0,26.1,13.9
USC00203858,"HOLLAND, MI US",7/24/1906,0,0,27.2,8.9
USC00203858,"HOLLAND, MI US",7/25/1906,0,0,31.1,12.8
USC00203858,"HOLLAND, MI US",7/26/1906,0.5,0,32.8,16.1
USC00203858,"HOLLAND, MI US",7/27/1906,0.3,0,26.7,16.1
USC00203858,"HOLLAND, MI US",7/28/1906,10.2,0,29.4,13.9
USC00203858,"HOLLAND, MI US",7/29/1906,17.8,0,27.8,18.3
USC00203858,"HOLLAND, MI US",7/30/1906,0,0,26.7,15.6
USC00203858,"HOLLAND, MI US",7/31/1906,0,0,28.3,15.6
USC00203858,"HOLLAND, MI US",8/1/1906,0,0,30.6,16.7
USC00203858,"HOLLAND, MI US",8/2/1906,0,0,33.3,15.6
USC00203858,"HOLLAND, MI US",8/3/1906,0,0,33.9,17.8
USC00203858,"HOLLAND, MI US",8/4/1906,0,0,32.2,20.6
USC00203858,"HOLLAND, MI US",8/5/1906,0,0,32.8,21.1
USC00203858,"HOLLAND, MI US",8/6/1906,1.3,0,30,18.9
USC00203858,"HOLLAND, MI US",8/7/1906,1,0,28.3,20
USC00203858,"HOLLAND, MI US",8/8/1906,0,0,31.1,20.6
USC00203858,"HOLLAND, MI US",8/9/1906,20.8,0,31.1,18.9
USC00203858,"HOLLAND, MI US",8/10/1906,0.8,0,27.2,19.4
USC00203858,"HOLLAND, MI US",8/11/1906,0,0,30,17.2
USC00203858,"HOLLAND, MI US",8/12/1906,0,0,27.2,11.1
USC00203858,"HOLLAND, MI US",8/13/1906,0,0,26.7,12.2
USC00203858,"HOLLAND, MI US",8/14/1906,0,0,26.1,11.7
USC00203858,"HOLLAND, MI US",8/15/1906,0,0,32.2,13.9
USC00203858,"HOLLAND, MI US",8/16/1906,0,0,34.4,16.1
USC00203858,"HOLLAND, MI US",8/17/1906,1.3,0,33.3,20
USC00203858,"HOLLAND, MI US",8/18/1906,0,0,30.6,17.2
USC00203858,"HOLLAND, MI US",8/19/1906,0,0,30.6,20
USC00203858,"HOLLAND, MI US",8/20/1906,0,0,32.2,22.2
USC00203858,"HOLLAND, MI US",8/21/1906,0,0,32.8,22.8
USC00203858,"HOLLAND, MI US",8/22/1906,10.2,0,34.4,21.1
USC00203858,"HOLLAND, MI US",8/23/1906,0,0,34.4,22.2
USC00203858,"HOLLAND, MI US",8/24/1906,0,0,27.8,18.9
USC00203858,"HOLLAND, MI US",8/25/1906,0,0,32.2,18.9
USC00203858,"HOLLAND, MI US",8/26/1906,2.5,0,29.4,20.6
USC00203858,"HOLLAND, MI US",8/27/1906,0,0,28.3,12.2
USC00203858,"HOLLAND, MI US",8/28/1906,0,0,26.1,7.2
USC00203858,"HOLLAND, MI US",8/29/1906,0,0,29.4,15
USC00203858,"HOLLAND, MI US",8/30/1906,0,0,27.2,16.7
USC00203858,"HOLLAND, MI US",8/31/1906,0,0,27.8,12.2
USC00203858,"HOLLAND, MI US",9/1/1906,0,0,28.3,7.2
USC00203858,"HOLLAND, MI US",9/2/1906,0,0,28.3,20
USC00203858,"HOLLAND, MI US",9/3/1906,0,0,25,15.6
USC00203858,"HOLLAND, MI US",9/4/1906,0,0,24.4,7.2
USC00203858,"HOLLAND, MI US",9/5/1906,0,0,23.3,10
USC00203858,"HOLLAND, MI US",9/6/1906,0,0,27.2,10
USC00203858,"HOLLAND, MI US",9/7/1906,0,0,28.9,11.1
USC00203858,"HOLLAND, MI US",9/8/1906,0,0,29.4,11.1
USC00203858,"HOLLAND, MI US",9/9/1906,0,0,31.1,14.4
USC00203858,"HOLLAND, MI US",9/10/1906,0,0,32.2,14.4
USC00203858,"HOLLAND, MI US",9/11/1906,0,0,30.6,16.1
USC00203858,"HOLLAND, MI US",9/12/1906,0,0,31.1,20
USC00203858,"HOLLAND, MI US",9/13/1906,0,0,23.3,13.3
USC00203858,"HOLLAND, MI US",9/14/1906,0,0,22.8,5.6
USC00203858,"HOLLAND, MI US",9/15/1906,0,0,26.7,6.7
USC00203858,"HOLLAND, MI US",9/16/1906,0,0,31.7,14.4
USC00203858,"HOLLAND, MI US",9/17/1906,0,0,31.1,16.7
USC00203858,"HOLLAND, MI US",9/18/1906,0,0,33.3,16.7
USC00203858,"HOLLAND, MI US",9/19/1906,0,0,30,17.8
USC00203858,"HOLLAND, MI US",9/20/1906,91.2,0,27.2,18.3
USC00203858,"HOLLAND, MI US",9/21/1906,7.6,0,29.4,10.6
USC00203858,"HOLLAND, MI US",9/22/1906,16.3,0,23.9,16.7
USC00203858,"HOLLAND, MI US",9/23/1906,0,0,20.6,12.8
USC00203858,"HOLLAND, MI US",9/24/1906,0,0,23.3,7.2
USC00203858,"HOLLAND, MI US",9/25/1906,0,0,27.2,10
USC00203858,"HOLLAND, MI US",9/26/1906,0,0,23.3,12.8
USC00203858,"HOLLAND, MI US",9/27/1906,0,0,23.3,7.2
USC00203858,"HOLLAND, MI US",9/28/1906,2.5,0,22.2,7.8
USC00203858,"HOLLAND, MI US",9/29/1906,53.8,0,20,13.9
USC00203858,"HOLLAND, MI US",9/30/1906,0,0,17.8,6.7
USC00203858,"HOLLAND, MI US",11/1/1906,0,0,,
USC00203858,"HOLLAND, MI US",11/2/1906,0,0,,
USC00203858,"HOLLAND, MI US",11/3/1906,0,0,,
USC00203858,"HOLLAND, MI US",11/4/1906,0,0,,
USC00203858,"HOLLAND, MI US",11/5/1906,0,0,,
USC00203858,"HOLLAND, MI US",11/6/1906,0,0,,
USC00203858,"HOLLAND, MI US",11/7/1906,0,0,,
USC00203858,"HOLLAND, MI US",11/8/1906,0,0,10,8.9
USC00203858,"HOLLAND, MI US",11/9/1906,0,0,14.4,5.6
USC00203858,"HOLLAND, MI US",11/10/1906,0.5,0,9.4,3.3
USC00203858,"HOLLAND, MI US",11/11/1906,0,0,6.1,-0.6
USC00203858,"HOLLAND, MI US",11/12/1906,0,0,5,-5
USC00203858,"HOLLAND, MI US",11/13/1906,0,0,6.7,-2.2
USC00203858,"HOLLAND, MI US",11/14/1906,0,0,5.6,-1.7
USC00203858,"HOLLAND, MI US",11/15/1906,0,0,5.6,-4.4
USC00203858,"HOLLAND, MI US",11/16/1906,0,0,7.8,0
USC00203858,"HOLLAND, MI US",11/17/1906,17.8,0,11.7,1.1
USC00203858,"HOLLAND, MI US",11/18/1906,6.6,0,7.8,2.2
USC00203858,"HOLLAND, MI US",11/19/1906,0,0,5,-2.8
USC00203858,"HOLLAND, MI US",11/20/1906,7.6,0,2.2,-1.7
USC00203858,"HOLLAND, MI US",11/21/1906,20.3,0,5.6,-0.6
USC00203858,"HOLLAND, MI US",11/22/1906,0.5,0,4.4,0
USC00203858,"HOLLAND, MI US",11/23/1906,0,0,6.7,-1.1
USC00203858,"HOLLAND, MI US",11/24/1906,0,0,5.6,-1.7
USC00203858,"HOLLAND, MI US",11/25/1906,3,0,9.4,1.1
USC00203858,"HOLLAND, MI US",11/26/1906,14,0,10.6,1.7
USC00203858,"HOLLAND, MI US",11/27/1906,1.3,0,6.7,1.7
USC00203858,"HOLLAND, MI US",11/28/1906,0.3,0,7.2,-1.1
USC00203858,"HOLLAND, MI US",11/29/1906,0,0,6.7,-5
USC00203858,"HOLLAND, MI US",11/30/1906,3,0,6.7,0
USC00203858,"HOLLAND, MI US",12/1/1906,0,0,5.6,-5.6
USC00203858,"HOLLAND, MI US",12/2/1906,0,0,4.4,-5.6
USC00203858,"HOLLAND, MI US",12/3/1906,0,0,5.6,-6.1
USC00203858,"HOLLAND, MI US",12/4/1906,0,0,4.4,-8.9
USC00203858,"HOLLAND, MI US",12/5/1906,2,13,5,-2.8
USC00203858,"HOLLAND, MI US",12/6/1906,3.8,25,5,-5.6
USC00203858,"HOLLAND, MI US",12/7/1906,3.8,38,-2.2,-10
USC00203858,"HOLLAND, MI US",12/8/1906,0,0,0.6,-10
USC00203858,"HOLLAND, MI US",12/9/1906,0,0,0,-5
USC00203858,"HOLLAND, MI US",12/10/1906,0,0,2.8,-2.8
USC00203858,"HOLLAND, MI US",12/11/1906,0,0,0.6,-6.7
USC00203858,"HOLLAND, MI US",12/12/1906,0.5,0,5.6,-3.3
USC00203858,"HOLLAND, MI US",12/13/1906,2.5,0,7.8,2.2
USC00203858,"HOLLAND, MI US",12/14/1906,2,0,10.6,2.2
USC00203858,"HOLLAND, MI US",12/15/1906,0,0,4.4,-4.4
USC00203858,"HOLLAND, MI US",12/16/1906,0,0,2.2,-2.8
USC00203858,"HOLLAND, MI US",12/17/1906,0,0,2.8,-6.1
USC00203858,"HOLLAND, MI US",12/18/1906,0,0,-3.3,-8.9
USC00203858,"HOLLAND, MI US",12/19/1906,0,0,0,-12.8
USC00203858,"HOLLAND, MI US",12/20/1906,0,0,-0.6,-7.8
USC00203858,"HOLLAND, MI US",12/21/1906,1.3,13,3.3,-3.9
USC00203858,"HOLLAND, MI US",12/22/1906,1.3,13,0,-7.8
USC00203858,"HOLLAND, MI US",12/23/1906,0,0,-2.2,-12.8
USC00203858,"HOLLAND, MI US",12/24/1906,0,0,-3.3,-13.9
USC00203858,"HOLLAND, MI US",12/25/1906,0,0,-0.6,-10.6
USC00203858,"HOLLAND, MI US",12/26/1906,0,0,2.2,-6.1
USC00203858,"HOLLAND, MI US",12/27/1906,5.1,0,3.3,-1.1
USC00203858,"HOLLAND, MI US",12/28/1906,0,0,3.9,-1.7
USC00203858,"HOLLAND, MI US",12/29/1906,0,0,2.2,-1.1
USC00203858,"HOLLAND, MI US",12/30/1906,20.3,0,6.1,0
USC00203858,"HOLLAND, MI US",12/31/1906,2.5,0,8.9,0.6
USC00203858,"HOLLAND, MI US",1/1/1907,0,0,1.1,-2.8
USC00203858,"HOLLAND, MI US",1/2/1907,2.5,0,3.3,-0.6
USC00203858,"HOLLAND, MI US",1/3/1907,2.8,0,5,1.7
USC00203858,"HOLLAND, MI US",1/4/1907,0,0,2.2,-3.3
USC00203858,"HOLLAND, MI US",1/5/1907,0,0,7.8,-2.8
USC00203858,"HOLLAND, MI US",1/6/1907,0,0,8.9,0
USC00203858,"HOLLAND, MI US",1/7/1907,17.8,0,7.2,2.2
USC00203858,"HOLLAND, MI US",1/8/1907,12.7,0,2.2,-2.2
USC00203858,"HOLLAND, MI US",1/9/1907,2.5,25,-0.6,-9.4
USC00203858,"HOLLAND, MI US",1/10/1907,0,0,0.6,-8.3
USC00203858,"HOLLAND, MI US",1/11/1907,0,0,0.6,-5
USC00203858,"HOLLAND, MI US",1/12/1907,15.2,152,1.1,-3.9
USC00203858,"HOLLAND, MI US",1/13/1907,0,0,1.7,-3.9
USC00203858,"HOLLAND, MI US",1/14/1907,0,0,1.7,-2.8
USC00203858,"HOLLAND, MI US",1/15/1907,0,0,-1.7,-7.8
USC00203858,"HOLLAND, MI US",1/16/1907,2.5,25,-4.4,-8.9
USC00203858,"HOLLAND, MI US",1/17/1907,0,0,-2.2,-6.7
USC00203858,"HOLLAND, MI US",1/18/1907,1.3,0,1.7,-2.8
USC00203858,"HOLLAND, MI US",1/19/1907,34.3,0,12.2,0.6
USC00203858,"HOLLAND, MI US",1/20/1907,5.1,51,9.4,-15.6
USC00203858,"HOLLAND, MI US",1/21/1907,7.6,76,-8.9,-14.4
USC00203858,"HOLLAND, MI US",1/22/1907,0,0,-8.3,-15
USC00203858,"HOLLAND, MI US",1/23/1907,0,0,-9.4,-16.7
USC00203858,"HOLLAND, MI US",1/24/1907,3.8,38,-8.3,-12.2
USC00203858,"HOLLAND, MI US",1/25/1907,2.5,25,-3.9,-15
USC00203858,"HOLLAND, MI US",1/26/1907,3.8,38,-8.3,-16.1
USC00203858,"HOLLAND, MI US",1/27/1907,3.8,38,-7.2,-13.9
USC00203858,"HOLLAND, MI US",1/28/1907,1.3,13,-6.7,-10.6
USC00203858,"HOLLAND, MI US",1/29/1907,5.1,51,-7.2,-13.3
USC00203858,"HOLLAND, MI US",1/30/1907,0,0,-8.3,-21.1
USC00203858,"HOLLAND, MI US",1/31/1907,0,0,-2.8,-16.1
USC00203858,"HOLLAND, MI US",2/1/1907,0,0,1.1,-15
USC00203858,"HOLLAND, MI US",2/2/1907,2.5,25,2.2,-13.9
USC00203858,"HOLLAND, MI US",2/3/1907,2.5,25,-10,-16.1
USC00203858,"HOLLAND, MI US",2/4/1907,0,0,-11.7,-16.7
USC00203858,"HOLLAND, MI US",2/5/1907,0,0,-8.3,-17.8
USC00203858,"HOLLAND, MI US",2/6/1907,0,0,-6.7,-25
USC00203858,"HOLLAND, MI US",2/7/1907,0,0,-4.4,-17.8
USC00203858,"HOLLAND, MI US",2/8/1907,0,0,-2.8,-10
USC00203858,"HOLLAND, MI US",2/9/1907,0,0,-4.4,-3.3
USC00203858,"HOLLAND, MI US",2/10/1907,2.5,25,0.6,-4.4
USC00203858,"HOLLAND, MI US",2/11/1907,0,0,0,-11.7
USC00203858,"HOLLAND, MI US",2/12/1907,0,0,-3.3,-12.2
USC00203858,"HOLLAND, MI US",2/13/1907,0,0,7.8,-5
USC00203858,"HOLLAND, MI US",2/14/1907,2.5,25,5,-7.2
USC00203858,"HOLLAND, MI US",2/15/1907,0,0,4.4,-6.1
USC00203858,"HOLLAND, MI US",2/16/1907,0,0,6.1,-0.6
USC00203858,"HOLLAND, MI US",2/17/1907,0,0,3.9,-2.8
USC00203858,"HOLLAND, MI US",2/18/1907,2,0,10.6,0
USC00203858,"HOLLAND, MI US",2/19/1907,0.5,0,6.1,-1.7
USC00203858,"HOLLAND, MI US",2/20/1907,2.5,25,2.2,-9.4
USC00203858,"HOLLAND, MI US",2/21/1907,5.1,51,-6.7,-13.9
USC00203858,"HOLLAND, MI US",2/22/1907,7.6,76,-8.9,-16.7
USC00203858,"HOLLAND, MI US",2/23/1907,0,0,-3.3,-22.8
USC00203858,"HOLLAND, MI US",2/24/1907,0,0,1.1,-11.1
USC00203858,"HOLLAND, MI US",2/25/1907,0,0,2.2,-8.3
USC00203858,"HOLLAND, MI US",2/26/1907,0,0,1.7,-10
USC00203858,"HOLLAND, MI US",2/27/1907,0,0,-1.1,-6.1
USC00203858,"HOLLAND, MI US",2/28/1907,0,0,1.1,-7.8
USC00203858,"HOLLAND, MI US",3/1/1907,22.9,0,4.4,-5
USC00203858,"HOLLAND, MI US",3/2/1907,1.3,0,3.3,-3.9
USC00203858,"HOLLAND, MI US",3/3/1907,0,0,-1.1,-8.3
USC00203858,"HOLLAND, MI US",3/4/1907,0,0,1.1,-10.6
USC00203858,"HOLLAND, MI US",3/5/1907,0,0,0,-3.9
USC00203858,"HOLLAND, MI US",3/6/1907,0,0,0,-10.6
USC00203858,"HOLLAND, MI US",3/7/1907,5.1,51,-0.6,-4.4
USC00203858,"HOLLAND, MI US",3/8/1907,0,0,2.2,-2.8
USC00203858,"HOLLAND, MI US",3/9/1907,0,0,2.8,-8.3
USC00203858,"HOLLAND, MI US",3/10/1907,0,0,7.8,-2.8
USC00203858,"HOLLAND, MI US",3/11/1907,0,0,2.8,-3.3
USC00203858,"HOLLAND, MI US",3/12/1907,0.8,0,8.9,1.7
USC00203858,"HOLLAND, MI US",3/13/1907,0,0,6.7,-0.6
USC00203858,"HOLLAND, MI US",3/14/1907,1.3,13,3.3,-3.3
USC00203858,"HOLLAND, MI US",3/15/1907,0.5,0,6.7,1.7
USC00203858,"HOLLAND, MI US",3/16/1907,0,0,15,0
USC00203858,"HOLLAND, MI US",3/17/1907,0,0,7.8,-5.6
USC00203858,"HOLLAND, MI US",3/18/1907,2,0,8.3,-2.2
USC00203858,"HOLLAND, MI US",3/19/1907,0,0,11.7,0.6
USC00203858,"HOLLAND, MI US",3/20/1907,0,0,5,-3.3
USC00203858,"HOLLAND, MI US",3/21/1907,0,0,20.6,2.2
USC00203858,"HOLLAND, MI US",3/22/1907,0,0,21.1,8.3
USC00203858,"HOLLAND, MI US",3/23/1907,2.5,0,23.3,6.1
USC00203858,"HOLLAND, MI US",3/24/1907,1,0,12.8,1.1
USC00203858,"HOLLAND, MI US",3/25/1907,0,0,18.3,1.7
USC00203858,"HOLLAND, MI US",3/26/1907,0.5,0,21.1,5.6
USC00203858,"HOLLAND, MI US",3/27/1907,0,0,20.6,10.6
USC00203858,"HOLLAND, MI US",3/28/1907,1,0,16.1,5
USC00203858,"HOLLAND, MI US",3/29/1907,8.4,0,19.4,6.1
USC00203858,"HOLLAND, MI US",3/30/1907,0,0,11.7,0.6
USC00203858,"HOLLAND, MI US",3/31/1907,0,0,7.2,-5
USC00203858,"HOLLAND, MI US",4/1/1907,0,0,1.7,-10.6
USC00203858,"HOLLAND, MI US",4/2/1907,0,0,10.6,-3.9
USC00203858,"HOLLAND, MI US",4/3/1907,0,0,17.8,3.9
USC00203858,"HOLLAND, MI US",4/4/1907,1,0,13.3,4.4
USC00203858,"HOLLAND, MI US",4/5/1907,0,0,7.2,-1.1
USC00203858,"HOLLAND, MI US",4/6/1907,0,0,10,-4.4
USC00203858,"HOLLAND, MI US",4/7/1907,1.3,0,7.8,1.7
USC00203858,"HOLLAND, MI US",4/8/1907,3.3,0,6.1,0.6
USC00203858,"HOLLAND, MI US",4/9/1907,0,0,8.9,-2.2
USC00203858,"HOLLAND, MI US",4/10/1907,0,0,3.3,-2.8
USC00203858,"HOLLAND, MI US",4/11/1907,0,0,6.1,-1.7
USC00203858,"HOLLAND, MI US",4/12/1907,1.5,0,5,0
USC00203858,"HOLLAND, MI US",4/13/1907,0.5,0,2.8,-3.3
USC00203858,"HOLLAND, MI US",4/14/1907,0,0,2.8,-4.4
USC00203858,"HOLLAND, MI US",4/15/1907,2.5,25,4.4,-4.4
USC00203858,"HOLLAND, MI US",4/16/1907,0,0,4.4,1.1
USC00203858,"HOLLAND, MI US",4/17/1907,0,0,4.4,-2.2
USC00203858,"HOLLAND, MI US",4/18/1907,0,0,6.1,-5.6
USC00203858,"HOLLAND, MI US",4/19/1907,0,0,8.3,-2.2
USC00203858,"HOLLAND, MI US",4/20/1907,0,0,8.9,-1.7
USC00203858,"HOLLAND, MI US",4/21/1907,0,0,12.8,-2.2
USC00203858,"HOLLAND, MI US",4/22/1907,0,0,17.2,5
USC00203858,"HOLLAND, MI US",4/23/1907,0,0,15.6,2.8
USC00203858,"HOLLAND, MI US",4/24/1907,0,0,11.7,-3.9
USC00203858,"HOLLAND, MI US",4/25/1907,0.5,0,15.6,3.3
USC00203858,"HOLLAND, MI US",4/26/1907,0,0,8.9,-4.4
USC00203858,"HOLLAND, MI US",4/27/1907,0,0,15.6,-3.3
USC00203858,"HOLLAND, MI US",4/28/1907,0,0,18.3,5
USC00203858,"HOLLAND, MI US",4/29/1907,38.1,0,14.4,2.2
USC00203858,"HOLLAND, MI US",4/30/1907,20.3,76,5,0
USC00203858,"HOLLAND, MI US",5/1/1907,0,0,10.6,-2.8
USC00203858,"HOLLAND, MI US",5/2/1907,0,0,12.2,0.6
USC00203858,"HOLLAND, MI US",5/3/1907,0,0,8.9,1.1
USC00203858,"HOLLAND, MI US",5/4/1907,5.1,38,4.4,-2.2
USC00203858,"HOLLAND, MI US",5/5/1907,0,0,10.6,0
USC00203858,"HOLLAND, MI US",5/6/1907,0,0,12.8,1.7
USC00203858,"HOLLAND, MI US",5/7/1907,0,0,14.4,3.3
USC00203858,"HOLLAND, MI US",5/8/1907,0,0,17.8,0
USC00203858,"HOLLAND, MI US",5/9/1907,0,0,20,3.3
USC00203858,"HOLLAND, MI US",5/10/1907,1.3,13,16.1,0.6
USC00203858,"HOLLAND, MI US",5/11/1907,0,0,7.8,-6.1
USC00203858,"HOLLAND, MI US",5/12/1907,0,0,22.8,2.2
USC00203858,"HOLLAND, MI US",5/13/1907,0,0,26.7,15.6
USC00203858,"HOLLAND, MI US",5/14/1907,2.5,0,28.3,14.4
USC00203858,"HOLLAND, MI US",5/15/1907,3,0,17.8,5
USC00203858,"HOLLAND, MI US",5/16/1907,0,0,11.7,5.6
USC00203858,"HOLLAND, MI US",5/17/1907,0.5,0,18.3,9.4
USC00203858,"HOLLAND, MI US",5/18/1907,0,0,21.1,8.9
USC00203858,"HOLLAND, MI US",5/19/1907,0,0,22.2,6.1
USC00203858,"HOLLAND, MI US",5/20/1907,0,0,15.6,-1.1
USC00203858,"HOLLAND, MI US",5/21/1907,0,0,13.3,-1.7
USC00203858,"HOLLAND, MI US",5/22/1907,22.9,0,11.1,4.4
USC00203858,"HOLLAND, MI US",5/23/1907,0,0,15,9.4
USC00203858,"HOLLAND, MI US",5/24/1907,0,0,17.8,8.9
USC00203858,"HOLLAND, MI US",5/25/1907,0.8,0,18.9,10
USC00203858,"HOLLAND, MI US",5/26/1907,20.3,0,23.9,7.8
USC00203858,"HOLLAND, MI US",5/27/1907,3,0,15.6,1.1
USC00203858,"HOLLAND, MI US",5/28/1907,0,0,16.1,3.9
USC00203858,"HOLLAND, MI US",5/29/1907,0,0,18.3,8.3
USC00203858,"HOLLAND, MI US",5/30/1907,0,0,21.7,9.4
USC00203858,"HOLLAND, MI US",5/31/1907,0,0,20,7.2
USC00203858,"HOLLAND, MI US",6/1/1907,0,0,20,7.8
USC00203858,"HOLLAND, MI US",6/2/1907,0,0,18.3,11.1
USC00203858,"HOLLAND, MI US",6/3/1907,0,0,19.4,7.2
USC00203858,"HOLLAND, MI US",6/4/1907,16.8,0,16.7,8.9
USC00203858,"HOLLAND, MI US",6/5/1907,0.5,0,18.3,7.2
USC00203858,"HOLLAND, MI US",6/6/1907,0,0,17.8,6.1
USC00203858,"HOLLAND, MI US",6/7/1907,5.1,0,15,6.1
USC00203858,"HOLLAND, MI US",6/8/1907,0,0,22.8,7.2
USC00203858,"HOLLAND, MI US",6/9/1907,0,0,23.9,8.3
USC00203858,"HOLLAND, MI US",6/10/1907,4.1,0,23.3,15
USC00203858,"HOLLAND, MI US",6/11/1907,0,0,25.6,12.2
USC00203858,"HOLLAND, MI US",6/12/1907,3,0,18.3,13.9
USC00203858,"HOLLAND, MI US",6/13/1907,0.5,0,23.3,13.9
USC00203858,"HOLLAND, MI US",6/14/1907,0,0,25.6,10
USC00203858,"HOLLAND, MI US",6/15/1907,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",6/16/1907,0,0,29.4,10.6
USC00203858,"HOLLAND, MI US",6/17/1907,0,0,30.6,17.8
USC00203858,"HOLLAND, MI US",6/18/1907,0,0,29.4,17.8
USC00203858,"HOLLAND, MI US",6/19/1907,0.8,0,26.7,18.9
USC00203858,"HOLLAND, MI US",6/20/1907,0,0,26.7,15.6
USC00203858,"HOLLAND, MI US",6/21/1907,0,0,30.6,14.4
USC00203858,"HOLLAND, MI US",6/22/1907,18.5,0,30,18.3
USC00203858,"HOLLAND, MI US",6/23/1907,21.1,0,27.8,18.9
USC00203858,"HOLLAND, MI US",6/24/1907,3,0,25.6,18.3
USC00203858,"HOLLAND, MI US",6/25/1907,0,0,27.8,16.7
USC00203858,"HOLLAND, MI US",6/26/1907,0,0,20.6,14.4
USC00203858,"HOLLAND, MI US",6/27/1907,0,0,22.2,10
USC00203858,"HOLLAND, MI US",6/28/1907,0,0,23.3,10
USC00203858,"HOLLAND, MI US",6/29/1907,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",6/30/1907,0,0,29.4,11.7
USC00203858,"HOLLAND, MI US",7/1/1907,0,0,25,16.7
USC00203858,"HOLLAND, MI US",7/2/1907,0,0,18.9,10.6
USC00203858,"HOLLAND, MI US",7/3/1907,0,0,25.6,7.2
USC00203858,"HOLLAND, MI US",7/4/1907,6.4,0,26.7,7.2
USC00203858,"HOLLAND, MI US",7/5/1907,38.1,0,23.3,7.2
USC00203858,"HOLLAND, MI US",7/6/1907,0,0,23.3,16.7
USC00203858,"HOLLAND, MI US",7/7/1907,0,0,26.7,16.7
USC00203858,"HOLLAND, MI US",7/8/1907,0,0,25,18.9
USC00203858,"HOLLAND, MI US",7/9/1907,0,0,25.6,18.3
