STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2
USW00014745,"CONCORD ASOS, NH US",10/10/2012,5.1,0,0,,12.8,8.3,5.4
USW00014745,"CONCORD ASOS, NH US",10/11/2012,0,0,0,,13.9,2.8,9.4
USW00014745,"CONCORD ASOS, NH US",10/12/2012,0.3,0,0,,11.7,0,9.4
USW00014745,"CONCORD ASOS, NH US",10/13/2012,0,0,0,,11.1,-5,7.2
USW00014745,"CONCORD ASOS, NH US",10/14/2012,8.9,0,0,,13.9,3.9,4
USW00014745,"CONCORD ASOS, NH US",10/15/2012,8.9,0,0,,22.2,8.3,5.4
USW00014745,"CONCORD ASOS, NH US",10/16/2012,0,0,0,,14.4,0,13
USW00014745,"CONCORD ASOS, NH US",10/17/2012,0,0,0,,17.2,-1.7,4.5
USW00014745,"CONCORD ASOS, NH US",10/18/2012,0,0,0,,18.9,1.1,5.4
USW00014745,"CONCORD ASOS, NH US",10/19/2012,17,0,0,,16.7,8.3,7.2
USW00014745,"CONCORD ASOS, NH US",10/20/2012,1,0,0,,23.9,10,6.3
USW00014745,"CONCORD ASOS, NH US",10/21/2012,0,0,0,,17.2,1.7,9.8
USW00014745,"CONCORD ASOS, NH US",10/22/2012,0,0,0,,17.8,2.8,9.4
USW00014745,"CONCORD ASOS, NH US",10/23/2012,0,0,0,,17.2,1.1,7.6
USW00014745,"CONCORD ASOS, NH US",10/24/2012,0,0,0,,17.2,-2.2,2.7
USW00014745,"CONCORD ASOS, NH US",10/25/2012,0,0,0,,17.2,1.1,4.5
USW00014745,"CONCORD ASOS, NH US",10/26/2012,0,0,0,,18.9,4.4,3.1
USW00014745,"CONCORD ASOS, NH US",10/27/2012,0,0,0,,18.9,6.1,3.1
USW00014745,"CONCORD ASOS, NH US",10/28/2012,0,0,0,,12.2,9.4,5.8
USW00014745,"CONCORD ASOS, NH US",10/29/2012,36.3,0,0,,15,9.4,12.5
USW00014745,"CONCORD ASOS, NH US",10/30/2012,14.2,0,0,,20,8.9,11.6
USW00014745,"CONCORD ASOS, NH US",10/31/2012,0,0,0,,13.9,7.2,6.7
USW00014745,"CONCORD ASOS, NH US",11/1/2012,0,0,0,,11.1,5,5.4
USW00014745,"CONCORD ASOS, NH US",11/2/2012,0,0,0,,11.1,3.3,6.3
USW00014745,"CONCORD ASOS, NH US",11/3/2012,0,0,0,,11.1,5,9.4
USW00014745,"CONCORD ASOS, NH US",11/4/2012,0,0,0,,9.4,2.2,8.9
USW00014745,"CONCORD ASOS, NH US",11/5/2012,0,0,0,,5.6,-5,7.6
USW00014745,"CONCORD ASOS, NH US",11/6/2012,0,0,0,,5,-8.3,5.8
USW00014745,"CONCORD ASOS, NH US",11/7/2012,0,0,0,,2.8,-7.8,9.4
USW00014745,"CONCORD ASOS, NH US",11/8/2012,6.9,25,25,,3.3,-0.6,8.9
USW00014745,"CONCORD ASOS, NH US",11/9/2012,0,0,0,,10.6,1.1,11.2
USW00014745,"CONCORD ASOS, NH US",11/10/2012,0,0,0,,11.1,-2.8,9.4
USW00014745,"CONCORD ASOS, NH US",11/11/2012,0,0,0,,15.6,-1.1,5.4
USW00014745,"CONCORD ASOS, NH US",11/12/2012,0,0,0,,19.4,-1.1,6.7
USW00014745,"CONCORD ASOS, NH US",11/13/2012,5.6,0,0,,16.1,-3.3,9.8
USW00014745,"CONCORD ASOS, NH US",11/14/2012,0,0,0,,8.3,-5.6,4.5
USW00014745,"CONCORD ASOS, NH US",11/15/2012,0,0,0,,7.2,-7.8,3.6
USW00014745,"CONCORD ASOS, NH US",11/16/2012,0,0,0,,6.7,-5,3.1
USW00014745,"CONCORD ASOS, NH US",11/17/2012,0,0,0,,8.9,-6.7,3.1
USW00014745,"CONCORD ASOS, NH US",11/18/2012,0,0,0,,8.3,-7.8,2.7
USW00014745,"CONCORD ASOS, NH US",11/19/2012,0,0,0,,8.9,-8.9,2.7
USW00014745,"CONCORD ASOS, NH US",11/20/2012,0,0,0,,9.4,-8.3,2.2
USW00014745,"CONCORD ASOS, NH US",11/21/2012,0,0,0,,10,-5,3.1
USW00014745,"CONCORD ASOS, NH US",11/22/2012,0,0,0,,11.7,-6.7,3.1
USW00014745,"CONCORD ASOS, NH US",11/23/2012,0,0,0,,14.4,-4.4,5.8
USW00014745,"CONCORD ASOS, NH US",11/24/2012,0.3,0,0,,7.2,-1.7,10.3
USW00014745,"CONCORD ASOS, NH US",11/25/2012,0,0,0,,2.8,-2.2,10.7
USW00014745,"CONCORD ASOS, NH US",11/26/2012,0,0,0,,6.1,-6.1,8
USW00014745,"CONCORD ASOS, NH US",11/27/2012,0,0,0,,1.7,-8.3,3.1
USW00014745,"CONCORD ASOS, NH US",11/28/2012,0,0,0,,3.3,-8.3,3.6
USW00014745,"CONCORD ASOS, NH US",11/29/2012,0,0,0,,5.6,-6.7,9.4
USW00014745,"CONCORD ASOS, NH US",11/30/2012,0,0,0,,-0.6,-6.1,7.6
USW00014745,"CONCORD ASOS, NH US",12/1/2012,1.8,23,0,,-2.8,-5.6,2.7
USW00014745,"CONCORD ASOS, NH US",12/2/2012,3.3,0,25,,7.8,-3.3,5.4
USW00014745,"CONCORD ASOS, NH US",12/3/2012,0,0,0,,11.7,-3.9,8
USW00014745,"CONCORD ASOS, NH US",12/4/2012,0,0,0,,10,-3.9,4
USW00014745,"CONCORD ASOS, NH US",12/5/2012,1.5,0,0,,11.7,-1.1,12.5
USW00014745,"CONCORD ASOS, NH US",12/6/2012,0,0,0,,3.9,-7.8,9.8
USW00014745,"CONCORD ASOS, NH US",12/7/2012,2.3,0,0,,3.3,-7.8,3.6
USW00014745,"CONCORD ASOS, NH US",12/8/2012,6.1,0,0,,3.3,0,3.1
USW00014745,"CONCORD ASOS, NH US",12/9/2012,0.8,0,0,,6.7,-2.8,7.6
USW00014745,"CONCORD ASOS, NH US",12/10/2012,9.1,0,0,,3.9,0,6.3
USW00014745,"CONCORD ASOS, NH US",12/11/2012,1.3,0,0,,6.7,-1.7,7.2
USW00014745,"CONCORD ASOS, NH US",12/12/2012,0,0,0,,5.6,-7.2,4.5
USW00014745,"CONCORD ASOS, NH US",12/13/2012,0,0,0,,5,-8.9,2.7
USW00014745,"CONCORD ASOS, NH US",12/14/2012,0,0,0,,7.8,-9.4,9.8
USW00014745,"CONCORD ASOS, NH US",12/15/2012,0,0,0,,4.4,-7.2,6.3
USW00014745,"CONCORD ASOS, NH US",12/16/2012,4.1,25,0,,-4.4,-5.6,4
USW00014745,"CONCORD ASOS, NH US",12/17/2012,6.1,38,51,,0.6,-5,4.5
USW00014745,"CONCORD ASOS, NH US",12/18/2012,17.8,0,51,,5,0.6,4.5
USW00014745,"CONCORD ASOS, NH US",12/19/2012,0.5,0,0,,6.7,1.1,10.7
USW00014745,"CONCORD ASOS, NH US",12/20/2012,0,0,0,,3.9,-5,4
USW00014745,"CONCORD ASOS, NH US",12/21/2012,26.2,18,25,,10.6,0,12.5
USW00014745,"CONCORD ASOS, NH US",12/22/2012,0,0,0,,2.8,-4.4,10.7
USW00014745,"CONCORD ASOS, NH US",12/23/2012,0,0,0,,3.9,-9.4,9.4
USW00014745,"CONCORD ASOS, NH US",12/24/2012,0,0,0,,2.2,-5.6,7.6
USW00014745,"CONCORD ASOS, NH US",12/25/2012,0.5,10,0,,1.1,-7.8,5.4
USW00014745,"CONCORD ASOS, NH US",12/26/2012,2.8,25,0,,0.6,-9.4,6.3
USW00014745,"CONCORD ASOS, NH US",12/27/2012,16.3,127,76,,0,-3.3,8.9
USW00014745,"CONCORD ASOS, NH US",12/28/2012,0,0,127,,0,-5,11.2
USW00014745,"CONCORD ASOS, NH US",12/29/2012,6.6,66,127,,-2.2,-10.6,5.4
USW00014745,"CONCORD ASOS, NH US",12/30/2012,0.8,8,178,,-2.8,-8.3,13
USW00014745,"CONCORD ASOS, NH US",12/31/2012,0,0,178,,0,-10,10.3
USW00014745,"CONCORD ASOS, NH US",1/1/2013,0,0,152,,0.6,-12.2,10.3
USW00014745,"CONCORD ASOS, NH US",1/2/2013,0,0,152,,-4.4,-19.4,10.3
USW00014745,"CONCORD ASOS, NH US",1/3/2013,0,0,152,,-8.3,-21.1,7.2
USW00014745,"CONCORD ASOS, NH US",1/4/2013,0,0,152,,2.2,-19.4,9.4
USW00014745,"CONCORD ASOS, NH US",1/5/2013,0,0,152,,1.7,-11.1,11.6
USW00014745,"CONCORD ASOS, NH US",1/6/2013,0,0,152,,3.3,-11.7,5.4
USW00014745,"CONCORD ASOS, NH US",1/7/2013,0.3,3,152,,0.6,-13.3,8
USW00014745,"CONCORD ASOS, NH US",1/8/2013,0,0,127,,5.6,-17.2,5.4
USW00014745,"CONCORD ASOS, NH US",1/9/2013,0,0,127,,6.1,-11.7,10.7
USW00014745,"CONCORD ASOS, NH US",1/10/2013,0,0,127,,5,-5,13.4
USW00014745,"CONCORD ASOS, NH US",1/11/2013,2.8,0,127,,2.2,-8.3,3.6
USW00014745,"CONCORD ASOS, NH US",1/12/2013,0.8,0,127,,3.9,0,3.6
USW00014745,"CONCORD ASOS, NH US",1/13/2013,0,0,76,,6.1,0.6,4.5
USW00014745,"CONCORD ASOS, NH US",1/14/2013,0,0,51,,14.4,0.6,9.8
USW00014745,"CONCORD ASOS, NH US",1/15/2013,0,0,25,,3.9,-5.6,5.8
USW00014745,"CONCORD ASOS, NH US",1/16/2013,9.9,112,51,,-0.6,-5,3.1
USW00014745,"CONCORD ASOS, NH US",1/17/2013,0,0,127,,3.3,-9.4,13.4
USW00014745,"CONCORD ASOS, NH US",1/18/2013,0,0,102,,-6.7,-13.3,8.9
USW00014745,"CONCORD ASOS, NH US",1/19/2013,0,0,102,,5.6,-8.9,7.6
USW00014745,"CONCORD ASOS, NH US",1/20/2013,0,0,76,,8.3,-5,12.5
USW00014745,"CONCORD ASOS, NH US",1/21/2013,0.3,8,76,,-3.3,-10,9.8
USW00014745,"CONCORD ASOS, NH US",1/22/2013,0.3,10,76,,-5.6,-16.1,10.3
USW00014745,"CONCORD ASOS, NH US",1/23/2013,0,0,76,,-12.8,-20.6,9.4
USW00014745,"CONCORD ASOS, NH US",1/24/2013,0,0,76,,-10,-20.6,12.5
USW00014745,"CONCORD ASOS, NH US",1/25/2013,0.3,0,76,,-7.2,-16.1,11.6
USW00014745,"CONCORD ASOS, NH US",1/26/2013,0.3,3,76,,-6.7,-16.7,10.7
USW00014745,"CONCORD ASOS, NH US",1/27/2013,0,0,76,,-3.3,-13.9,9.8
USW00014745,"CONCORD ASOS, NH US",1/28/2013,7.1,86,76,,-4.4,-15,2.7
USW00014745,"CONCORD ASOS, NH US",1/29/2013,1.5,13,178,,0,-12.8,2.7
USW00014745,"CONCORD ASOS, NH US",1/30/2013,3,0,152,,10.6,-0.6,4
USW00014745,"CONCORD ASOS, NH US",1/31/2013,13,0,25,,14.4,-2.2,13
USW00014745,"CONCORD ASOS, NH US",2/1/2013,0,5,0,,-1.1,-8.9,10.7
USW00014745,"CONCORD ASOS, NH US",2/2/2013,0,0,0,,-3.3,-11.7,6.3
USW00014745,"CONCORD ASOS, NH US",2/3/2013,0,0,0,,-1.1,-10.6,4
USW00014745,"CONCORD ASOS, NH US",2/4/2013,0,0,0,,-1.7,-8.3,11.2
USW00014745,"CONCORD ASOS, NH US",2/5/2013,0,0,0,,-2.2,-15.6,5.4
USW00014745,"CONCORD ASOS, NH US",2/6/2013,0,5,0,,2.2,-8.3,9.8
USW00014745,"CONCORD ASOS, NH US",2/7/2013,0,0,0,,-3.9,-11.7,8.9
USW00014745,"CONCORD ASOS, NH US",2/8/2013,13,198,0,,-6.1,-9.4,7.6
USW00014745,"CONCORD ASOS, NH US",2/9/2013,23.1,411,457,,-7.2,-11.1,17.4
USW00014745,"CONCORD ASOS, NH US",2/10/2013,0,0,483,,1.1,-18.9,6.7
USW00014745,"CONCORD ASOS, NH US",2/11/2013,6.4,36,432,,-2.2,-16.7,3.6
USW00014745,"CONCORD ASOS, NH US",2/12/2013,0,0,432,,5.6,-2.8,10.7
USW00014745,"CONCORD ASOS, NH US",2/13/2013,0,0,356,,3.9,-5.6,6.3
USW00014745,"CONCORD ASOS, NH US",2/14/2013,0,0,330,,5,-7.2,5.8
USW00014745,"CONCORD ASOS, NH US",2/15/2013,0,0,330,,8.9,-9.4,7.6
USW00014745,"CONCORD ASOS, NH US",2/16/2013,0.8,28,330,,3.3,-3.9,7.2
USW00014745,"CONCORD ASOS, NH US",2/17/2013,0.8,15,305,,-3.9,-10.6,17
USW00014745,"CONCORD ASOS, NH US",2/18/2013,0,0,305,,-2.2,-11.1,14.8
USW00014745,"CONCORD ASOS, NH US",2/19/2013,3,0,305,,5,-12.2,4.5
USW00014745,"CONCORD ASOS, NH US",2/20/2013,0.8,0,279,,1.7,-5,10.3
USW00014745,"CONCORD ASOS, NH US",2/21/2013,0,0,279,,-2.8,-7.2,12.5
USW00014745,"CONCORD ASOS, NH US",2/22/2013,0,0,254,,3.9,-13.9,4.5
USW00014745,"CONCORD ASOS, NH US",2/23/2013,2.8,20,254,,1.7,-3.3,4.5
USW00014745,"CONCORD ASOS, NH US",2/24/2013,24.6,333,305,,0.6,-1.7,4.5
USW00014745,"CONCORD ASOS, NH US",2/25/2013,0.3,5,483,,2.8,-6.1,3.6
USW00014745,"CONCORD ASOS, NH US",2/26/2013,0,0,432,,3.9,-2.2,4
USW00014745,"CONCORD ASOS, NH US",2/27/2013,14,51,406,,2.8,0,9.4
USW00014745,"CONCORD ASOS, NH US",2/28/2013,0.5,0,381,,6.1,-0.6,4.5
USW00014745,"CONCORD ASOS, NH US",3/1/2013,0,0,356,,2.8,-3.9,7.2
USW00014745,"CONCORD ASOS, NH US",3/2/2013,0,0,356,,3.9,-2.2,6.7
USW00014745,"CONCORD ASOS, NH US",3/3/2013,0.8,13,330,,3.3,-2.8,8
USW00014745,"CONCORD ASOS, NH US",3/4/2013,0.3,0,305,,1.1,-2.8,10.7
USW00014745,"CONCORD ASOS, NH US",3/5/2013,0,0,305,,5.6,-3.3,6.7
USW00014745,"CONCORD ASOS, NH US",3/6/2013,0,0,279,,2.8,-0.6,9.8
USW00014745,"CONCORD ASOS, NH US",3/7/2013,2.5,58,279,,1.1,-1.1,8.9
USW00014745,"CONCORD ASOS, NH US",3/8/2013,5.3,46,381,,7.8,-1.7,7.6
USW00014745,"CONCORD ASOS, NH US",3/9/2013,0,0,305,,12.8,-9.4,5.4
USW00014745,"CONCORD ASOS, NH US",3/10/2013,0,0,279,,6.1,-7.8,5.4
USW00014745,"CONCORD ASOS, NH US",3/11/2013,0,0,229,,8.9,-1.1,6.3
USW00014745,"CONCORD ASOS, NH US",3/12/2013,9.4,0,203,,10,3.3,4.9
USW00014745,"CONCORD ASOS, NH US",3/13/2013,0,0,178,,8.9,-4.4,7.6
USW00014745,"CONCORD ASOS, NH US",3/14/2013,0,0,152,,1.1,-7.2,11.6
USW00014745,"CONCORD ASOS, NH US",3/15/2013,0.3,5,152,,3.9,-8.9,7.6
USW00014745,"CONCORD ASOS, NH US",3/16/2013,0,0,152,,1.7,-5,7.2
USW00014745,"CONCORD ASOS, NH US",3/17/2013,0,0,152,,1.1,-10.6,11.6
USW00014745,"CONCORD ASOS, NH US",3/18/2013,0,0,152,,2.2,-13.3,4
USW00014745,"CONCORD ASOS, NH US",3/19/2013,21.6,279,229,,0,-5,7.6
USW00014745,"CONCORD ASOS, NH US",3/20/2013,0.3,5,356,,2.2,-5.6,10.3
USW00014745,"CONCORD ASOS, NH US",3/21/2013,0,0,305,,4.4,-11.7,4
USW00014745,"CONCORD ASOS, NH US",3/22/2013,0,0,254,,3.3,-8.9,7.6
USW00014745,"CONCORD ASOS, NH US",3/23/2013,0,0,229,,3.9,-7.8,12.5
USW00014745,"CONCORD ASOS, NH US",3/24/2013,0,0,203,,6.1,-3.9,10.3
USW00014745,"CONCORD ASOS, NH US",3/25/2013,0,0,178,,6.1,-5.6,7.6
USW00014745,"CONCORD ASOS, NH US",3/26/2013,0,0,178,,9.4,-2.2,7.6
USW00014745,"CONCORD ASOS, NH US",3/27/2013,0,0,152,,11.7,-5.6,9.4
USW00014745,"CONCORD ASOS, NH US",3/28/2013,0,0,127,,8.9,-1.1,6.3
USW00014745,"CONCORD ASOS, NH US",3/29/2013,0,0,102,,12.8,-1.7,8
USW00014745,"CONCORD ASOS, NH US",3/30/2013,0,0,76,,12.8,-3.3,7.2
USW00014745,"CONCORD ASOS, NH US",3/31/2013,3.3,0,51,,15,-6.7,8
USW00014745,"CONCORD ASOS, NH US",4/1/2013,5.8,0,0,7,15.6,-1,11.6
USW00014745,"CONCORD ASOS, NH US",4/2/2013,0,0,0,0.3,3.3,-3.2,13
USW00014745,"CONCORD ASOS, NH US",4/3/2013,0,0,0,0.9,6.7,-3.2,12.5
USW00014745,"CONCORD ASOS, NH US",4/4/2013,0,0,0,3.7,12.8,-3.2,7.6
USW00014745,"CONCORD ASOS, NH US",4/5/2013,0,0,0,7.2,14.4,0.6,9.8
USW00014745,"CONCORD ASOS, NH US",4/6/2013,0,0,0,1.8,6.1,-5.5,11.6
USW00014745,"CONCORD ASOS, NH US",4/7/2013,0,0,0,2,14.4,-7.1,10.7
USW00014745,"CONCORD ASOS, NH US",4/8/2013,0,0,0,8.8,17.2,-1.6,9.4
USW00014745,"CONCORD ASOS, NH US",4/9/2013,1.5,0,0,10.1,17.2,5.6,10.7
USW00014745,"CONCORD ASOS, NH US",4/10/2013,15.2,0,0,9.9,15.6,6.1,5.4
USW00014745,"CONCORD ASOS, NH US",4/11/2013,1.3,0,0,7.1,8.9,3.3,7.2
USW00014745,"CONCORD ASOS, NH US",4/12/2013,12.4,5,0,1.7,4.4,-0.5,5.8
USW00014745,"CONCORD ASOS, NH US",4/13/2013,0.8,0,0,3.7,11.7,0,4.5
USW00014745,"CONCORD ASOS, NH US",4/14/2013,0,0,0,6.7,12.2,-2.1,9.8
USW00014745,"CONCORD ASOS, NH US",4/15/2013,0,0,0,4.8,15,-3.8,6.3
USW00014745,"CONCORD ASOS, NH US",4/16/2013,0,0,0,9.1,20,2.8,11.6
USW00014745,"CONCORD ASOS, NH US",4/17/2013,0,0,0,13.3,17.8,1.7,9.8
USW00014745,"CONCORD ASOS, NH US",4/18/2013,0,0,0,7.8,17.2,-2.1,8.9
USW00014745,"CONCORD ASOS, NH US",4/19/2013,2,0,0,15.4,23.9,10,11.2
USW00014745,"CONCORD ASOS, NH US",4/20/2013,8.1,0,0,12.1,16.7,2.8,10.7
USW00014745,"CONCORD ASOS, NH US",4/21/2013,0,0,0,5.6,11.1,-2.7,7.6
USW00014745,"CONCORD ASOS, NH US",4/22/2013,0,0,0,3.6,11.7,-4.3,8.1
USW00014745,"CONCORD ASOS, NH US",4/23/2013,0,0,0,2.1,5,-1.6,5.4
USW00014745,"CONCORD ASOS, NH US",4/24/2013,0,0,0,11.5,25,5,7.2
USW00014745,"CONCORD ASOS, NH US",4/25/2013,0.5,0,0,13.8,16.1,0.6,9.4
USW00014745,"CONCORD ASOS, NH US",4/26/2013,0,0,0,7.3,16.1,-2.7,5.8
USW00014745,"CONCORD ASOS, NH US",4/27/2013,0,0,0,9.3,19.4,-1.6,4.5
USW00014745,"CONCORD ASOS, NH US",4/28/2013,0,0,0,11.6,21.7,-0.5,7.2
USW00014745,"CONCORD ASOS, NH US",4/29/2013,0,0,0,13,21.7,4.4,6.7
USW00014745,"CONCORD ASOS, NH US",4/30/2013,0,0,0,15.2,22.2,5.6,7.2
USW00014745,"CONCORD ASOS, NH US",5/1/2013,0,0,0,13.2,23.3,-0.5,6.3
USW00014745,"CONCORD ASOS, NH US",5/2/2013,0,0,0,12.5,27.8,2.2,9.4
USW00014745,"CONCORD ASOS, NH US",5/3/2013,0,0,0,10.8,19.4,0,5.8
USW00014745,"CONCORD ASOS, NH US",5/4/2013,0,0,0,11.7,21.1,1.7,6.3
USW00014745,"CONCORD ASOS, NH US",5/5/2013,0,0,0,9.2,21.1,-1.6,6.3
USW00014745,"CONCORD ASOS, NH US",5/6/2013,0,0,0,11.1,23.3,-1,5.4
USW00014745,"CONCORD ASOS, NH US",5/7/2013,0,0,0,15.2,27.2,2.8,6.7
USW00014745,"CONCORD ASOS, NH US",5/8/2013,1.8,0,0,17.4,23.9,9.4,8.1
USW00014745,"CONCORD ASOS, NH US",5/9/2013,2.3,0,0,15.3,18.3,12.8,3.6
USW00014745,"CONCORD ASOS, NH US",5/10/2013,0,0,0,18.5,27.2,12.8,5.4
USW00014745,"CONCORD ASOS, NH US",5/11/2013,9.9,0,0,16.9,19.4,13.9,7.2
USW00014745,"CONCORD ASOS, NH US",5/12/2013,0.5,0,0,15.7,21.1,7.8,11.2
USW00014745,"CONCORD ASOS, NH US",5/13/2013,0,0,0,9.1,13.3,3.9,8.1
USW00014745,"CONCORD ASOS, NH US",5/14/2013,0,0,0,8.4,15.6,-0.5,8.9
USW00014745,"CONCORD ASOS, NH US",5/15/2013,2.3,0,0,8.7,19.4,-1.6,8.9
USW00014745,"CONCORD ASOS, NH US",5/16/2013,0,0,0,15.4,26.7,6.1,12.5
USW00014745,"CONCORD ASOS, NH US",5/17/2013,0,0,0,14.7,20.6,8.3,9.4
USW00014745,"CONCORD ASOS, NH US",5/18/2013,0,0,0,13.2,23.3,2.8,6.7
USW00014745,"CONCORD ASOS, NH US",5/19/2013,4.6,0,0,12.9,21.1,8.3,5.4
USW00014745,"CONCORD ASOS, NH US",5/20/2013,0.5,0,0,16.5,25.6,11.1,6.3
USW00014745,"CONCORD ASOS, NH US",5/21/2013,21.1,0,0,16.2,24.4,10,7.2
USW00014745,"CONCORD ASOS, NH US",5/22/2013,15,0,0,12,16.1,10,5.4
USW00014745,"CONCORD ASOS, NH US",5/23/2013,7.1,0,0,14.3,21.7,10,5.8
USW00014745,"CONCORD ASOS, NH US",5/24/2013,9.1,0,0,17.6,21.7,7.8,8.9
USW00014745,"CONCORD ASOS, NH US",5/25/2013,19.6,0,0,7.9,8.9,1.1,9.8
USW00014745,"CONCORD ASOS, NH US",5/26/2013,4.6,0,0,7,13.9,2.8,11.2
USW00014745,"CONCORD ASOS, NH US",5/27/2013,0,0,0,11.3,21.1,0,9.4
USW00014745,"CONCORD ASOS, NH US",5/28/2013,0,0,0,12.8,23.3,1.7,5.4
USW00014745,"CONCORD ASOS, NH US",5/29/2013,5.1,0,0,13.6,16.7,10,3.1
USW00014745,"CONCORD ASOS, NH US",5/30/2013,0,0,0,20.7,31.1,12.8,8.9
USW00014745,"CONCORD ASOS, NH US",5/31/2013,0,0,0,24.9,34.4,14.4,6.3
USW00014745,"CONCORD ASOS, NH US",6/1/2013,0,0,0,25.4,34.4,15.6,7.2
USW00014745,"CONCORD ASOS, NH US",6/2/2013,26.7,0,0,26.1,33.9,18.3,10.7
USW00014745,"CONCORD ASOS, NH US",6/3/2013,2,0,0,20.6,26.7,13.3,7.2
USW00014745,"CONCORD ASOS, NH US",6/4/2013,0,0,0,15.8,20,7.8,10.3
USW00014745,"CONCORD ASOS, NH US",6/5/2013,0,0,0,15.3,23.9,6.1,7.2
USW00014745,"CONCORD ASOS, NH US",6/6/2013,0.3,0,0,16.1,22.8,8.9,5.8
USW00014745,"CONCORD ASOS, NH US",6/7/2013,26.4,0,0,12.3,12.8,10,5.4
USW00014745,"CONCORD ASOS, NH US",6/8/2013,19.8,0,0,15.1,23.9,11.1,8.1
USW00014745,"CONCORD ASOS, NH US",6/9/2013,0,0,0,19.1,26.1,10,8.9
USW00014745,"CONCORD ASOS, NH US",6/10/2013,6.6,0,0,15.7,21.7,8.9,4.5
USW00014745,"CONCORD ASOS, NH US",6/11/2013,28.4,0,0,13.8,16.1,12.2,5.4
USW00014745,"CONCORD ASOS, NH US",6/12/2013,0,0,0,15.6,21.1,11.7,10.7
USW00014745,"CONCORD ASOS, NH US",6/13/2013,6.1,0,0,14.8,20,8.3,5.8
USW00014745,"CONCORD ASOS, NH US",6/14/2013,2.5,0,0,15.9,25.6,10.6,6.3
USW00014745,"CONCORD ASOS, NH US",6/15/2013,0,0,0,18.2,25.6,8.3,7.6
USW00014745,"CONCORD ASOS, NH US",6/16/2013,0,0,0,16.2,25.6,8.3,6.7
USW00014745,"CONCORD ASOS, NH US",6/17/2013,3.8,0,0,19.9,29.4,12.8,17
USW00014745,"CONCORD ASOS, NH US",6/18/2013,1.3,0,0,15.9,17.8,11.1,4.5
USW00014745,"CONCORD ASOS, NH US",6/19/2013,0,0,0,16.7,23.9,8.3,5.4
USW00014745,"CONCORD ASOS, NH US",6/20/2013,0,0,0,16.3,26.1,6.1,5.8
USW00014745,"CONCORD ASOS, NH US",6/21/2013,0,0,0,19.1,28.9,9.4,5.4
USW00014745,"CONCORD ASOS, NH US",6/22/2013,0.3,0,0,20.5,30,11.7,6.7
USW00014745,"CONCORD ASOS, NH US",6/23/2013,1,0,0,23.5,32.8,17.8,6.3
USW00014745,"CONCORD ASOS, NH US",6/24/2013,0.3,0,0,25.9,33.9,19.4,9.8
USW00014745,"CONCORD ASOS, NH US",6/25/2013,2.5,0,0,24.9,32.8,17.8,6.7
USW00014745,"CONCORD ASOS, NH US",6/26/2013,23.4,0,0,21.2,25.6,16.7,6.3
USW00014745,"CONCORD ASOS, NH US",6/27/2013,1.5,0,0,18.5,22.2,15.6,4
USW00014745,"CONCORD ASOS, NH US",6/28/2013,18,0,0,17,22.8,13.3,6.7
USW00014745,"CONCORD ASOS, NH US",6/29/2013,0.3,0,0,22.8,28.9,18.3,7.6
USW00014745,"CONCORD ASOS, NH US",6/30/2013,1,0,0,23.4,30.6,18.3,6.3
USW00014745,"CONCORD ASOS, NH US",7/1/2013,18,0,0,21.7,25.6,18.9,4
USW00014745,"CONCORD ASOS, NH US",7/2/2013,18.8,0,0,21,25,16.1,6.7
USW00014745,"CONCORD ASOS, NH US",7/3/2013,0.3,0,0,20.9,31.1,16.1,6.3
USW00014745,"CONCORD ASOS, NH US",7/4/2013,0,0,0,26.6,33.9,18.3,5.8
USW00014745,"CONCORD ASOS, NH US",7/5/2013,0,0,0,28.2,35,21.1,6.7
USW00014745,"CONCORD ASOS, NH US",7/6/2013,0,0,0,27.4,31.7,20,7.6
USW00014745,"CONCORD ASOS, NH US",7/7/2013,3.6,0,0,24.9,32.2,17.8,6.3
USW00014745,"CONCORD ASOS, NH US",7/8/2013,11.9,0,0,23.5,28.3,17.8,5.8
USW00014745,"CONCORD ASOS, NH US",7/9/2013,0,0,0,19.7,23.9,17.8,4.5
USW00014745,"CONCORD ASOS, NH US",7/10/2013,6.1,0,0,20,25,17.8,5.8
USW00014745,"CONCORD ASOS, NH US",7/11/2013,0,0,0,23.7,28.3,18.9,6.3
USW00014745,"CONCORD ASOS, NH US",7/12/2013,0,0,0,21.9,27.2,16.1,4.5
USW00014745,"CONCORD ASOS, NH US",7/13/2013,0,0,0,20.8,27.2,14.4,4
USW00014745,"CONCORD ASOS, NH US",7/14/2013,0,0,0,24.5,31.7,18.3,5.8
USW00014745,"CONCORD ASOS, NH US",7/15/2013,0,0,0,26.2,33.9,18.3,6.3
USW00014745,"CONCORD ASOS, NH US",7/16/2013,0,0,0,26.1,33.3,17.8,7.2
USW00014745,"CONCORD ASOS, NH US",7/17/2013,0,0,0,26.7,34.4,18.9,6.3
USW00014745,"CONCORD ASOS, NH US",7/18/2013,32.5,0,0,26.9,33.9,20.6,6.3
USW00014745,"CONCORD ASOS, NH US",7/19/2013,6.1,0,0,26.5,35,20.6,17
USW00014745,"CONCORD ASOS, NH US",7/20/2013,0.3,0,0,26.9,31.7,17.8,11.2
USW00014745,"CONCORD ASOS, NH US",7/21/2013,0,0,0,22,27.2,16.1,5.8
