STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
SZ000003700,"ZUERICH FLUNTERN, SZ",5/17/1981,0,0,9.7,16.3,6.8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/18/1981,0,0,14.6,21.4,7.4
SZ000003700,"ZUERICH FLUNTERN, SZ",5/19/1981,0,0,17.4,24.3,10.6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/20/1981,0,0,18.6,24.2,12.3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/21/1981,0.5,0,20.1,26.7,14.3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/22/1981,3.2,0,11.9,16,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/23/1981,8,0,13.6,19.3,9
SZ000003700,"ZUERICH FLUNTERN, SZ",5/24/1981,5.9,0,12.1,14.7,9.8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/25/1981,8.7,0,10.5,14.3,7
SZ000003700,"ZUERICH FLUNTERN, SZ",5/26/1981,25.1,0,8,9.7,6.8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/27/1981,10,0,7.4,11.8,5.8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/28/1981,11.2,0,11,16.6,6.8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/29/1981,1.5,0,13.8,18.5,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/30/1981,0.1,0,16.4,22.5,9.7
SZ000003700,"ZUERICH FLUNTERN, SZ",5/31/1981,0,0,18.9,25.6,11.9
SZ000003700,"ZUERICH FLUNTERN, SZ",6/1/1981,0,0,21,27.2,15.4
SZ000003700,"ZUERICH FLUNTERN, SZ",6/2/1981,0,0,21.6,28.3,15.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/3/1981,4.2,0,20.7,23.8,13.8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/4/1981,0,0,12,13.9,10.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/5/1981,0,0,14.8,20.5,10.1
SZ000003700,"ZUERICH FLUNTERN, SZ",6/6/1981,2.5,0,17.2,23.6,10.6
SZ000003700,"ZUERICH FLUNTERN, SZ",6/7/1981,0.7,0,18.9,24.2,14.4
SZ000003700,"ZUERICH FLUNTERN, SZ",6/8/1981,1.3,0,18.3,21.3,15.8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/9/1981,6.7,0,19.3,23.4,14.3
SZ000003700,"ZUERICH FLUNTERN, SZ",6/10/1981,0.2,0,14.6,18.7,10.8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/11/1981,0,0,17.9,26.5,10.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/12/1981,0,0,20.3,25.1,14.4
SZ000003700,"ZUERICH FLUNTERN, SZ",6/13/1981,0,0,17.4,21.4,14.4
SZ000003700,"ZUERICH FLUNTERN, SZ",6/14/1981,0,0,20.1,26.9,12.3
SZ000003700,"ZUERICH FLUNTERN, SZ",6/15/1981,0,0,21.8,29.1,14.9
SZ000003700,"ZUERICH FLUNTERN, SZ",6/16/1981,0,0,19.4,22.7,13.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/17/1981,1.7,0,13.2,15.2,8.1
SZ000003700,"ZUERICH FLUNTERN, SZ",6/18/1981,2.8,0,8.6,10.7,7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/19/1981,0,0,9,11.6,6.8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/20/1981,0,0,11.1,15.5,5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/21/1981,5.7,0,10.4,12.1,5.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/22/1981,0,0,9.3,13.5,5.1
SZ000003700,"ZUERICH FLUNTERN, SZ",6/23/1981,0,0,12.8,17.9,8.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/24/1981,0,0,14.3,19.7,10
SZ000003700,"ZUERICH FLUNTERN, SZ",6/25/1981,8.8,0,15.1,21.9,10.1
SZ000003700,"ZUERICH FLUNTERN, SZ",6/26/1981,0.3,0,14.5,18.4,11.8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/27/1981,0,0,17.6,24.5,11.1
SZ000003700,"ZUERICH FLUNTERN, SZ",6/28/1981,14.1,0,17.9,23.6,12.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/29/1981,0.4,0,12.2,17.6,8.6
SZ000003700,"ZUERICH FLUNTERN, SZ",6/30/1981,0,0,11.1,16,7
SZ000003700,"ZUERICH FLUNTERN, SZ",7/1/1981,0,0,15.5,22.2,9.6
SZ000003700,"ZUERICH FLUNTERN, SZ",7/2/1981,0.5,0,18.9,26.1,11.4
SZ000003700,"ZUERICH FLUNTERN, SZ",7/3/1981,9.9,0,15.7,19.9,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/4/1981,0,0,15.5,20.3,10.4
SZ000003700,"ZUERICH FLUNTERN, SZ",7/5/1981,0,0,17.1,23.8,10.8
SZ000003700,"ZUERICH FLUNTERN, SZ",7/6/1981,0,0,19.1,24.1,14.7
SZ000003700,"ZUERICH FLUNTERN, SZ",7/7/1981,0,0,19.2,25.7,13.6
SZ000003700,"ZUERICH FLUNTERN, SZ",7/8/1981,0,0,21,28,14.2
SZ000003700,"ZUERICH FLUNTERN, SZ",7/9/1981,0,0,21.9,27.7,16.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/10/1981,12.1,0,20.6,26.7,16.1
SZ000003700,"ZUERICH FLUNTERN, SZ",7/11/1981,30.4,0,18.2,22.5,15.2
SZ000003700,"ZUERICH FLUNTERN, SZ",7/12/1981,0.2,0,16.7,20.8,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/13/1981,5.3,0,15.8,19.6,11.9
SZ000003700,"ZUERICH FLUNTERN, SZ",7/14/1981,0,0,15.3,19.5,9.7
SZ000003700,"ZUERICH FLUNTERN, SZ",7/15/1981,0,0,17.3,22.9,13
SZ000003700,"ZUERICH FLUNTERN, SZ",7/16/1981,0,0,19,22.9,16.4
SZ000003700,"ZUERICH FLUNTERN, SZ",7/17/1981,15,0,17.7,19.3,14.8
SZ000003700,"ZUERICH FLUNTERN, SZ",7/18/1981,25.8,0,11.5,15.3,8.8
SZ000003700,"ZUERICH FLUNTERN, SZ",7/19/1981,2.3,0,9.9,11.4,8.3
SZ000003700,"ZUERICH FLUNTERN, SZ",7/20/1981,5.8,0,11.2,13.9,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/21/1981,0.2,0,14.8,18.1,11.6
SZ000003700,"ZUERICH FLUNTERN, SZ",7/22/1981,4.6,0,17.9,24.7,12.2
SZ000003700,"ZUERICH FLUNTERN, SZ",7/23/1981,14,0,14.1,17.4,10.9
SZ000003700,"ZUERICH FLUNTERN, SZ",7/24/1981,16.8,0,11.4,13,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",7/25/1981,17.7,0,10.4,14.6,8.9
SZ000003700,"ZUERICH FLUNTERN, SZ",7/26/1981,3.5,0,11.4,14.5,8.9
SZ000003700,"ZUERICH FLUNTERN, SZ",7/27/1981,1.4,0,11.9,16.1,9.7
SZ000003700,"ZUERICH FLUNTERN, SZ",7/28/1981,0,0,16,21.2,10.9
SZ000003700,"ZUERICH FLUNTERN, SZ",7/29/1981,0,0,18.4,24.8,11.6
SZ000003700,"ZUERICH FLUNTERN, SZ",7/30/1981,0,0,19.6,28,13.6
SZ000003700,"ZUERICH FLUNTERN, SZ",7/31/1981,0,0,22.2,28.5,15.9
SZ000003700,"ZUERICH FLUNTERN, SZ",8/1/1981,0,0,22.3,27.8,17.1
SZ000003700,"ZUERICH FLUNTERN, SZ",8/2/1981,0.3,0,20.4,26.5,15.6
SZ000003700,"ZUERICH FLUNTERN, SZ",8/3/1981,0,0,21.9,28.2,16.2
SZ000003700,"ZUERICH FLUNTERN, SZ",8/4/1981,0,0,22,28.5,16.2
SZ000003700,"ZUERICH FLUNTERN, SZ",8/5/1981,0,0,22.8,29.2,16.1
SZ000003700,"ZUERICH FLUNTERN, SZ",8/6/1981,0.6,0,22.8,29.5,16.6
SZ000003700,"ZUERICH FLUNTERN, SZ",8/7/1981,0,0,21.1,27.1,16.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/8/1981,58.9,0,20.1,27.5,16.2
SZ000003700,"ZUERICH FLUNTERN, SZ",8/9/1981,16.8,0,17.4,21.6,14.4
SZ000003700,"ZUERICH FLUNTERN, SZ",8/10/1981,0.1,0,15,17.1,12.2
SZ000003700,"ZUERICH FLUNTERN, SZ",8/11/1981,0,0,15.3,20.1,12
SZ000003700,"ZUERICH FLUNTERN, SZ",8/12/1981,0,0,18.3,21.6,14.2
SZ000003700,"ZUERICH FLUNTERN, SZ",8/13/1981,0,0,18.3,23.7,14.6
SZ000003700,"ZUERICH FLUNTERN, SZ",8/14/1981,0,0,18.4,25,12.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/15/1981,0,0,20.1,26.8,13.4
SZ000003700,"ZUERICH FLUNTERN, SZ",8/16/1981,0,0,21.6,26.9,16.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/17/1981,0,0,16,19.5,12.2
SZ000003700,"ZUERICH FLUNTERN, SZ",8/18/1981,0,0,13.8,21.6,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/19/1981,0,0,17.9,23.7,11.7
SZ000003700,"ZUERICH FLUNTERN, SZ",8/20/1981,10.2,0,16.8,22,11.7
SZ000003700,"ZUERICH FLUNTERN, SZ",8/21/1981,0.4,0,12.4,15,9.4
SZ000003700,"ZUERICH FLUNTERN, SZ",8/22/1981,0,0,13.6,19.9,8.6
SZ000003700,"ZUERICH FLUNTERN, SZ",8/23/1981,3.3,0,13.9,15.8,9.8
SZ000003700,"ZUERICH FLUNTERN, SZ",8/24/1981,0,0,12.6,17.4,7.8
SZ000003700,"ZUERICH FLUNTERN, SZ",8/25/1981,0,0,14.3,19.5,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/26/1981,0,0,15.1,21,8.9
SZ000003700,"ZUERICH FLUNTERN, SZ",8/27/1981,0,0,17.4,21.6,12.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/28/1981,0,0,16.1,21.6,10
SZ000003700,"ZUERICH FLUNTERN, SZ",8/29/1981,0,0,16.4,22,11.1
SZ000003700,"ZUERICH FLUNTERN, SZ",8/30/1981,0,0,16.8,23.1,11.9
SZ000003700,"ZUERICH FLUNTERN, SZ",8/31/1981,24,0,17.5,23.6,11.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/1/1981,32.3,0,14.3,18.7,13
SZ000003700,"ZUERICH FLUNTERN, SZ",9/2/1981,1.8,0,14.1,17.3,12.6
SZ000003700,"ZUERICH FLUNTERN, SZ",9/3/1981,0,0,14.7,17.7,10.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/4/1981,0,0,12.6,16.6,10.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/5/1981,0,0,13,17.2,9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/6/1981,0,0,13.3,21.1,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/7/1981,0,0,15.9,23.2,10
SZ000003700,"ZUERICH FLUNTERN, SZ",9/8/1981,27.8,0,18.4,22.9,14.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/9/1981,0.2,0,16.9,20.3,13.1
SZ000003700,"ZUERICH FLUNTERN, SZ",9/10/1981,2,0,14.6,18,11.6
SZ000003700,"ZUERICH FLUNTERN, SZ",9/11/1981,0,0,16.4,20.1,13.9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/12/1981,2.4,0,16.9,23.1,12.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/13/1981,16.3,0,13.8,15.7,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/14/1981,1.1,0,11.4,15.3,8.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/15/1981,9.8,0,12.4,15,10
SZ000003700,"ZUERICH FLUNTERN, SZ",9/16/1981,0.8,0,14.5,18.6,12.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/17/1981,0,0,15,19.5,12.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/18/1981,3.1,0,15.9,21.7,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/19/1981,7.4,0,13.4,15.4,12.1
SZ000003700,"ZUERICH FLUNTERN, SZ",9/20/1981,0,0,17.3,22.3,13.1
SZ000003700,"ZUERICH FLUNTERN, SZ",9/21/1981,0,0,17.9,23.4,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/22/1981,32.9,0,18.3,23,14.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/23/1981,3.2,0,13.9,16.2,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/24/1981,0.3,0,10.7,11.8,9.6
SZ000003700,"ZUERICH FLUNTERN, SZ",9/25/1981,0,0,13.3,16.8,9.4
SZ000003700,"ZUERICH FLUNTERN, SZ",9/26/1981,4.5,0,12,18.7,9.9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/27/1981,8.9,0,9.9,11.4,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/28/1981,43.8,0,9.5,10.4,7.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/29/1981,3.7,0,9.2,16.4,6.6
SZ000003700,"ZUERICH FLUNTERN, SZ",9/30/1981,0,0,10,16.1,5.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/1/1981,0.6,0,10,15.6,7.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/2/1981,5,0,10.9,13,9.1
SZ000003700,"ZUERICH FLUNTERN, SZ",10/3/1981,0.9,0,11.2,13.5,7.2
SZ000003700,"ZUERICH FLUNTERN, SZ",10/4/1981,0,0,10.4,14.1,7.4
SZ000003700,"ZUERICH FLUNTERN, SZ",10/5/1981,0,0,14.4,21.5,10.1
SZ000003700,"ZUERICH FLUNTERN, SZ",10/6/1981,8,0,16,22.2,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/7/1981,0,0,13.9,17,9.1
SZ000003700,"ZUERICH FLUNTERN, SZ",10/8/1981,0,0,11.3,16.7,7.1
SZ000003700,"ZUERICH FLUNTERN, SZ",10/9/1981,7.1,0,13.3,18.6,8.4
SZ000003700,"ZUERICH FLUNTERN, SZ",10/10/1981,16.5,0,11.6,14,9.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/11/1981,10.6,0,10.9,14.1,7.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/12/1981,17.9,0,8.8,14.2,6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/13/1981,0,0,7.2,10.1,5.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/14/1981,22.7,0,5.9,11.6,3.1
SZ000003700,"ZUERICH FLUNTERN, SZ",10/15/1981,5.7,0,13.5,17.1,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/16/1981,0.1,0,11.8,14.8,9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",10/17/1981,0,0,10.7,14.8,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/18/1981,4.4,0,13.1,19.3,9.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/19/1981,0,0,11.2,13.8,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/20/1981,14.7,0,10.5,14.4,6.9
SZ000003700,"ZUERICH FLUNTERN, SZ",10/21/1981,20.7,0,6.3,8.9,2.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/22/1981,2.7,0,3.5,4.8,2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/23/1981,1.2,0,4.3,6.7,2.3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/24/1981,0,0,3.8,6.5,1.3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/25/1981,0.4,0,3.3,7.2,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",10/26/1981,11.8,0,2.9,5.1,0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/27/1981,9.1,0,1.9,3.6,0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/28/1981,0,0,5.9,9,2.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/29/1981,10.3,0,7.9,12.4,3.3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/30/1981,17.5,0,8.1,9.3,6.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/31/1981,0,0,12.1,16.2,8.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/1/1981,0,0,12.2,16.7,8.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/2/1981,0,0,11.9,17.2,7.4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/3/1981,0,0,11.5,17.4,7.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/4/1981,0,0,11.4,16.8,7.4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/5/1981,0.3,0,7.3,10.5,4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/6/1981,0,0,4.4,7.1,0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/7/1981,0.9,0,0.4,5.2,-1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/8/1981,0,10,-1.3,2.7,-3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/9/1981,0,0,-1.8,2.1,-4.8
SZ000003700,"ZUERICH FLUNTERN, SZ",11/10/1981,0,0,-1,1.9,-4.4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/11/1981,0,0,-0.7,2.9,-4.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/12/1981,1.1,0,3.8,4.8,2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/13/1981,0,0,5.1,7.8,3.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/14/1981,1.4,0,3.5,4.7,1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/15/1981,0,0,1.5,3.7,-2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/16/1981,0,0,-1.6,1.8,-3.8
SZ000003700,"ZUERICH FLUNTERN, SZ",11/17/1981,0.5,0,0,5.8,-4.4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/18/1981,0.2,0,6.2,11.3,2.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/19/1981,0.4,0,8.9,10.9,7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/20/1981,0,0,9.2,14.5,6.1
SZ000003700,"ZUERICH FLUNTERN, SZ",11/21/1981,0,0,10.4,13.5,7.8
SZ000003700,"ZUERICH FLUNTERN, SZ",11/22/1981,0,0,10.3,14.2,6.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/23/1981,1.6,0,8.5,13,4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",11/24/1981,3.5,0,8.9,12.5,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/25/1981,0,0,2.4,4.8,0
SZ000003700,"ZUERICH FLUNTERN, SZ",11/26/1981,0,0,1.2,3.6,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/27/1981,8.1,0,3.6,9.3,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/28/1981,5.5,0,3.2,4.7,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/29/1981,3.9,0,0.7,1.7,-0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/30/1981,26,10,1.3,4.2,0
SZ000003700,"ZUERICH FLUNTERN, SZ",12/1/1981,3.2,10,1.2,4.1,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/2/1981,0.4,40,0.7,2.3,-0.3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/3/1981,1.1,10,-1.2,0.3,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/4/1981,4.4,20,0.7,3.9,-2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/5/1981,0.2,0,1.4,2.8,0.1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/6/1981,2.2,0,0.5,1.9,-1.1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/7/1981,3.9,20,2.3,5.6,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/8/1981,24.7,0,6.5,11.3,3.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/9/1981,18.5,20,2,4.6,0
SZ000003700,"ZUERICH FLUNTERN, SZ",12/10/1981,4.9,140,2.7,4.5,0.9
SZ000003700,"ZUERICH FLUNTERN, SZ",12/11/1981,6.6,40,4.6,7.8,2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/12/1981,0.2,0,2,5.8,-1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/13/1981,16.1,10,,-1.3,-4.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/14/1981,13.2,20,3.2,6.5,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/15/1981,21.2,0,2.5,4.3,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/16/1981,14.7,0,3.3,8.1,0.3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/17/1981,4.6,90,2.4,8.7,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/18/1981,8.8,20,1.1,2.3,-1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/19/1981,2.2,100,-5.2,-1.9,-10.2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/20/1981,0,110,-9.6,-6,-11.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/21/1981,0.4,90,-3.2,-0.7,-7.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/22/1981,1.6,90,-2.3,-0.9,-4.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/23/1981,0.2,120,0.4,2.1,-0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/24/1981,6,90,1.9,4.7,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/25/1981,1,100,0,1,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/26/1981,0,90,-1.7,-0.3,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/27/1981,0.1,80,-4.7,-2.4,-6.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/28/1981,0,80,-0.7,2,-2.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/29/1981,0,70,3.4,8.7,0.1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/30/1981,0,40,3.5,11.1,-0.1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/31/1981,8.2,20,7,10.2,4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/1/1982,1,0,4.7,7.1,3.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/2/1982,0,0,4.1,6.4,2.1
SZ000003700,"ZUERICH FLUNTERN, SZ",1/3/1982,0,0,5.2,8.8,1.8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/4/1982,3.7,0,7.9,10.3,6.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/5/1982,16.2,0,8.8,10.3,6.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/6/1982,8.6,0,4.7,7.4,-3.7
SZ000003700,"ZUERICH FLUNTERN, SZ",1/7/1982,0.1,0,-5.1,-2.5,-7
SZ000003700,"ZUERICH FLUNTERN, SZ",1/8/1982,50.1,10,-5.8,-1.2,-6.9
SZ000003700,"ZUERICH FLUNTERN, SZ",1/9/1982,7.4,140,4.8,8.7,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/10/1982,14.3,40,-1.7,9.2,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/11/1982,5.2,50,-1.1,4,-5.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/12/1982,4.1,50,0.6,4.9,-3.8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/13/1982,0,50,-5.6,-3.7,-7.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/14/1982,0,50,-7,-5.1,-7.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/15/1982,0,50,-4.6,-1.4,-7.8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/16/1982,0,50,-3.9,-2,-7.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/17/1982,0,50,-2.1,-1.3,-3.9
SZ000003700,"ZUERICH FLUNTERN, SZ",1/18/1982,0,40,-2.2,-0.1,-3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/19/1982,0,30,-3.1,-0.9,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/20/1982,0,30,-3.4,-2.1,-4.7
SZ000003700,"ZUERICH FLUNTERN, SZ",1/21/1982,0,30,-1.9,0.5,-4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/22/1982,0.7,30,0.5,2.4,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/23/1982,1.1,30,1.4,2.8,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/24/1982,0.1,50,0.8,1.8,-0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/25/1982,0,50,-1,1.3,-4.1
SZ000003700,"ZUERICH FLUNTERN, SZ",1/26/1982,7.1,50,-0.5,3,-4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/27/1982,3,60,1.8,3,0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/28/1982,0,60,1.2,3.5,0.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/29/1982,11.7,60,1.6,3.4,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/30/1982,4.5,20,5.4,7.2,3.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/31/1982,0,0,4.9,5.8,3.1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/1/1982,0,0,2.6,5,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",2/2/1982,0,0,-0.8,1.5,-3.4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/3/1982,0,0,-1.9,1.6,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/4/1982,0,0,-0.7,3.2,-4.1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/5/1982,0,0,1.8,6.9,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/6/1982,0,0,2.1,6.2,-1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/7/1982,0,0,6,10.3,2.9
SZ000003700,"ZUERICH FLUNTERN, SZ",2/8/1982,2,0,3.8,7.6,2.3
SZ000003700,"ZUERICH FLUNTERN, SZ",2/9/1982,0,0,4.2,8,1.8
SZ000003700,"ZUERICH FLUNTERN, SZ",2/10/1982,0,0,4.5,10.2,-0.1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/11/1982,0,0,5.6,11.5,2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/12/1982,0,0,6.2,10.3,1.9
SZ000003700,"ZUERICH FLUNTERN, SZ",2/13/1982,0,0,4.1,9.3,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/14/1982,0.4,0,3.5,5.5,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/15/1982,0,0,2.4,3.9,0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/16/1982,0,0,1,3.1,-0.3
SZ000003700,"ZUERICH FLUNTERN, SZ",2/17/1982,0,0,-0.1,1.6,-0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",2/18/1982,0,0,-0.1,1.9,-1.1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/19/1982,4.1,0,0.6,1.7,-0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/20/1982,0,40,-0.7,-0.1,-2.5
