Sample Name,Date and Time Acquired,Dilution Factor,Data File Name,Batch Name,Data Path,Operator,Instrument Name,Misc. Info or Comment,Sample Weihgt or Volume,Final Weight or Volume,Dilution Multiplier,Tune Step,Analyte,Element Full Name,Mass,ISTD Ref Mass,Concentration,Conc RSD,Min Conc,CPS Mean,CPS Rep1,CPS Rep2,CPS Rep3,Conc Rep1,Conc Rep2,Conc Rep3,CPS RSD,Units
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,0.456,3.1,0.000,321941.57,321163.98,321299.25,323361.48,0.449,0.472,0.446,0.4,ppm
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2681198.61,2630616.84,2678535.59,2734443.40,,,,1.9,
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3267289.74,3238806.83,3251444.95,3311617.45,,,,1.2,
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,0.772,10.0,0.000,1670882.37,1683571.54,1695596.85,1633478.73,0.827,0.805,0.684,2.0,ppm
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,1959272.94,1833190.29,1895704.50,2148924.03,,,,8.5,
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,33686.65,33328.55,31794.97,35936.44,,,,6.2,
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1173283.97,1228941.31,1066617.02,1224293.58,,,,7.9,
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.009,50.2,0.000,68849.89,66547.62,70971.91,69030.13,0.006,0.014,0.007,3.2,ppm
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,387169.51,397110.97,376822.14,387575.42,,,,2.6,
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,49729.39,51194.67,49749.46,48244.04,,,,3.0,ppm
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.006,44.9,0.000,4970.91,4950.90,5140.98,4820.85,0.004,0.008,0.004,3.2,ppm
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1547650.24,1778708.88,1330674.82,1533567.01,,,,14.5,
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.006,11.5,0.000,6394.88,6621.65,6181.47,6381.53,0.005,0.007,0.006,3.4,ppm
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2318878.82,2523670.74,2063795.91,2369169.81,,,,10.1,
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,0.338,18.4,0.000,220238.76,210029.04,239095.82,211591.42,0.291,0.408,0.313,7.4,ppm
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2293877.41,2453471.06,1954002.94,2474158.24,,,,12.8,
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,2865559.33,3186834.95,2426069.96,2983773.08,,,,13.7,
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,0.219,16.0,0.000,451671.89,443999.02,476100.81,434915.85,0.197,0.259,0.200,4.8,ppm
17.3,10/27/2017 1:25:08 PM,1,029SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,1857676.33,2005491.53,1639197.79,1928339.66,,,,10.4,
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,35952.09,37248.26,39143.29,31464.71,,,,11.1,
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1530326.23,1559173.41,1632443.73,1399361.54,,,,7.8,
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.298,20.5,0.000,716531.20,650832.76,696672.02,802088.82,0.260,0.266,0.369,10.8,ppm
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,425097.73,451514.21,432675.77,391103.20,,,,7.3,
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,98980.73,95780.92,98389.61,102771.65,,,,3.6,ppm
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.056,22.8,0.000,11301.32,11244.60,10614.09,12045.26,0.049,0.048,0.070,6.3,ppm
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1619000.08,1724459.82,1771877.47,1360662.95,,,,13.9,
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.252,16.8,0.000,275260.50,275790.82,269713.00,280277.69,0.233,0.222,0.301,1.9,ppm
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2452223.14,2682934.65,2599652.93,2074081.84,,,,13.5,
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,14.413,21.0,0.000,9667988.19,9311492.36,9341474.86,10350997.35,12.448,12.888,17.903,6.1,ppm
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2588324.02,2946964.64,2719080.27,2098927.16,,,,17.0,
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3051698.29,3368594.95,3305759.95,2480739.96,,,,16.2,
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,1.593,11.6,0.000,3758627.24,3741409.63,3614366.51,3920105.57,1.567,1.424,1.790,4.1,ppm
5.1,10/27/2017 1:27:17 PM,1,030SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2139534.76,2153813.09,2289412.62,1975378.56,,,,7.4,
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,37334.99,36375.96,38481.32,37147.69,,,,2.9,
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1589223.62,1651159.98,1627627.94,1488882.95,,,,5.5,
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.257,5.0,0.000,655720.98,664874.44,655463.66,646824.83,0.250,0.250,0.272,1.4,ppm
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,445954.57,449515.66,432096.48,456251.56,,,,2.8,
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,94146.58,93213.46,93917.78,95308.49,,,,1.1,ppm
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.048,1.7,0.000,10941.05,10914.35,10674.16,11234.64,0.047,0.048,0.048,2.6,ppm
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1780298.57,1730431.38,1843022.47,1767441.85,,,,3.2,
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.393,5.3,0.000,479113.92,483046.40,466072.84,488222.53,0.408,0.369,0.403,2.4,ppm
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2507051.47,2346401.68,2569459.18,2605293.55,,,,5.6,
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,14.026,2.6,0.000,9794841.52,9440467.36,9845817.35,10098239.85,14.432,13.744,13.903,3.4,ppm
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2857103.81,2812576.21,2963522.77,2795212.46,,,,3.2,
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3598812.45,3791754.94,3548402.45,3456279.95,,,,4.8,
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,1.602,6.8,0.000,4006636.71,3786036.19,4159569.63,4074304.31,1.488,1.707,1.613,4.9,ppm
5.2,10/27/2017 1:29:30 PM,1,031SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2257319.96,2294659.18,2198572.15,2278728.56,,,,2.3,
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,35807.75,35954.83,35744.21,35724.22,,,,0.4,
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1561386.75,1583785.76,1580371.54,1520002.95,,,,2.3,
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.272,1.5,0.000,679837.88,681398.27,686155.15,671960.22,0.269,0.272,0.277,1.1,ppm
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,446898.25,450962.26,440633.67,449098.82,,,,1.2,
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,88999.11,87878.85,89227.23,89891.25,,,,1.2,ppm
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.049,5.4,0.000,11157.89,10934.37,11334.69,11204.60,0.047,0.052,0.049,1.8,ppm
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1747935.44,1719496.07,1759999.51,1764310.75,,,,1.4,
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.269,2.5,0.000,321881.14,324604.12,323947.24,317092.07,0.276,0.269,0.262,1.3,ppm
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2438441.84,2559058.87,2397639.81,2358626.84,,,,4.4,
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,13.767,3.7,0.000,9353758.20,9676307.36,8953209.87,9431757.36,13.562,13.394,14.344,3.9,ppm
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2854836.83,2858712.77,2736983.40,2968814.33,,,,4.1,
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3306351.62,3270437.45,3351909.95,3296707.45,,,,1.3,
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,1.991,1.2,0.000,4839917.95,4682933.99,4769338.37,5067481.49,1.966,1.992,2.015,4.2,ppm
5.3,10/27/2017 1:31:38 PM,1,032SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2193277.00,2149747.16,2160811.53,2269272.31,,,,3.0,
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,37071.05,37258.11,37639.16,36315.89,,,,1.8,
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1565236.38,1468044.20,1632010.60,1595654.35,,,,5.5,
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.225,6.1,0.000,573993.82,566151.63,565359.72,590470.11,0.238,0.210,0.227,2.5,ppm
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,436763.17,428012.38,436371.99,445905.15,,,,2.0,
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,93767.26,90152.86,93877.48,97271.43,,,,3.8,ppm
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.074,4.0,0.000,13830.32,13516.65,13476.64,14497.68,0.073,0.071,0.077,4.2,ppm
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1759964.97,1755125.29,1767454.50,1757315.13,,,,0.4,
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,2.165,3.2,0.000,2607594.75,2566937.46,2714672.46,2541174.34,2.137,2.244,2.113,3.6,ppm
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2547404.49,2447368.40,2553035.12,2641809.96,,,,3.8,
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,170.417,2.4,0.000,120913281.53,117625538.25,123062088.17,122052218.18,172.476,172.980,165.795,2.4,ppm
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2886480.06,2949695.89,2978714.96,2731029.33,,,,4.7,
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3390190.78,3520534.95,3305404.95,3344632.45,,,,3.4,
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,3.094,2.1,0.000,7547701.97,7333748.02,7664743.64,7644614.26,3.022,3.151,3.108,2.5,ppm
11.1,10/27/2017 1:33:48 PM,1,033SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2202637.36,2190973.87,2195885.44,2221052.78,,,,0.7,
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,36609.85,37759.42,36616.61,35453.52,,,,3.1,
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1561699.30,1508438.88,1637233.88,1539425.13,,,,4.3,
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.246,9.5,0.000,619992.37,613085.81,591065.85,655825.46,0.252,0.220,0.266,5.3,ppm
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,443528.79,449231.67,449213.86,432140.85,,,,2.2,
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,97570.42,98408.83,93475.01,100827.41,,,,3.8,ppm
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,1.573,4.5,0.000,197829.05,201429.92,191205.97,200851.27,1.581,1.499,1.640,2.9,ppm
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1754868.41,1786559.50,1771515.44,1706530.29,,,,2.4,
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,2.234,6.4,0.000,2681009.44,2693781.83,2558864.02,2790382.46,2.203,2.111,2.389,4.3,ppm
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2521973.09,2441550.28,2634541.84,2489827.15,,,,4.0,
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,190.389,3.7,0.000,133695934.67,130045658.06,134332158.00,136709987.96,191.143,182.980,197.043,2.5,ppm
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2868018.29,3134564.02,2738803.08,2730687.77,,,,8.0,
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3401491.62,3382262.45,3536332.45,3285879.95,,,,3.7,
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,3.016,3.2,0.000,7707028.01,7537700.51,7803370.51,7780013.01,2.934,3.123,2.991,1.9,ppm
11.2,10/27/2017 1:36:00 PM,1,034SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2307724.71,2319136.06,2255950.75,2348087.31,,,,2.0,
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,36472.81,35293.23,36796.80,37328.39,,,,2.9,
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1665055.55,1596724.51,1795063.41,1603378.73,,,,6.8,
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.255,6.7,0.000,681145.20,693976.08,692448.43,657011.08,0.272,0.238,0.255,3.1,ppm
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,448663.75,454199.13,448208.04,443584.09,,,,1.2,
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,103583.15,104342.09,103556.46,102850.91,,,,0.7,ppm
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.102,7.3,0.000,17751.51,16900.46,18242.13,18111.94,0.094,0.106,0.107,4.2,ppm
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1850109.03,1740408.10,1954312.00,1855607.00,,,,5.8,
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,2.462,8.9,0.000,3105784.95,3193219.95,2997747.46,3126387.45,2.681,2.241,2.462,3.2,ppm
11.3,10/27/2017 1:38:08 PM,1,035SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2661754.96,2603468.71,2695045.58,2686750.58,,,,1.9,
