STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/26/2003,0,0,0,30,15.6,17.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/27/2003,0,0,0,28.9,16.7,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/28/2003,0,0,0,28.3,20.6,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/29/2003,0,0,0,31.7,19.4,19.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/30/2003,0,0,0,32.8,18.9,18.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/31/2003,0,0,0,32.8,17.8,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/1/2003,0,0,0,32.8,17.8,18.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/2/2003,0,0,0,29.4,17.2,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/3/2003,0,0,0,31.7,16.7,16.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/4/2003,0,0,0,30,16.1,17.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/5/2003,0,0,0,30.6,15,15
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/6/2003,0,0,0,31.7,15,16.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/7/2003,0,0,0,32.8,15.6,16.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/8/2003,0,0,0,35,15.6,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/9/2003,0,0,0,36.7,17.8,18.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/10/2003,0,0,0,36.7,17.8,20.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/11/2003,0,0,0,36.7,18.9,19.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/12/2003,0,0,0,36.7,18.9,18.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/13/2003,0,0,0,37.8,18.9,20.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/14/2003,0,0,0,38.9,18.9,20.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/15/2003,0,0,0,36.7,18.9,18.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/16/2003,0,0,0,35.6,17.8,18.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/17/2003,0,0,0,35.6,18.9,19.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/18/2003,0,0,0,33.3,18.3,19.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/19/2003,0,0,0,33.3,18.3,19.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/20/2003,0,0,0,31.7,19.4,19.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/21/2003,0,0,0,28.9,17.2,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/22/2003,0,0,0,32.8,15.6,16.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/23/2003,0,0,0,31.1,17.2,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/24/2003,0,0,0,36.7,17.8,19.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/25/2003,0,0,0,31.7,19.4,20
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/26/2003,0,0,0,33.3,19.4,19.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/27/2003,0,0,0,35.6,17.8,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/28/2003,0,0,0,32.8,15.6,16.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/29/2003,0,0,0,32.8,15.6,17.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/30/2003,0,0,0,30,17.2,18.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/31/2003,0,0,0,31.1,17.8,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/1/2003,0,0,,26.7,13.9,14.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/2/2003,0,0,0,26.7,13.9,16.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/3/2003,0,0,0,26.1,12.2,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/4/2003,0,0,0,27.2,13.3,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/5/2003,0,0,0,27.8,12.2,16.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/6/2003,0,0,0,26.7,16.1,17.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/7/2003,0,0,0,26.7,16.1,16.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/8/2003,0,0,0,32.2,15.6,15.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/9/2003,0,0,0,24.4,15.6,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/10/2003,0,0,0,23.3,12.8,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/11/2003,0,0,0,29.4,13.3,15
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/12/2003,0,0,0,31.1,13.3,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/13/2003,0,0,0,32.8,12.8,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/14/2003,0,0,0,33.9,13.3,15.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/15/2003,0,0,0,26.1,13.3,14.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/16/2003,0,0,0,31.1,11.1,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/17/2003,0,0,0,35.6,11.1,15.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/18/2003,0,0,0,35.6,15,15
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/19/2003,0,0,0,36.1,14.4,14.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/20/2003,0,0,0,38.3,14.4,15.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/21/2003,0,0,0,39.4,14.4,15
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/22/2003,0,0,0,38.9,13.9,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/23/2003,0,0,0,38.9,13.9,15
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/24/2003,0,0,0,31.7,11.7,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/25/2003,0,0,0,35.6,12.8,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/26/2003,0,0,0,36.7,13.3,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/27/2003,0,0,0,33.3,12.8,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/28/2003,0,0,0,31.1,12.2,12.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/29/2003,0,0,0,30,11.7,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/30/2003,0,0,0,20.6,11.7,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",10/31/2003,16.8,0,0,20,10,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/1/2003,0,0,0,19.4,5.6,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/2/2003,0,0,0,19.4,5.6,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/3/2003,0,0,0,18.9,5,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/4/2003,0,0,0,20,5.6,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/5/2003,0,0,0,20,5.6,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/6/2003,0,0,0,22.8,5.6,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/7/2003,0,0,0,23.9,5.6,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/8/2003,0,0,0,22.2,13.9,15
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/9/2003,0,0,0,18.3,11.1,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/10/2003,0,0,0,23.9,9.4,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/11/2003,0,0,0,23.9,9.4,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/12/2003,,0,0,18.9,7.2,7.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/13/2003,0,0,0,21.1,6.7,7.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/14/2003,0,0,0,20,7.2,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/15/2003,0,0,0,16.1,7.2,7.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/16/2003,0,0,0,20,5.6,6.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/17/2003,0,0,0,21.1,6.1,6.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/18/2003,0,0,0,28.9,6.1,8.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/19/2003,0,0,0,29.4,6.1,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/20/2003,0,0,0,31.1,7.8,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/21/2003,0,0,0,16.7,8.9,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/22/2003,0,0,0,18.9,1.7,1.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/23/2003,0,0,0,21.7,1.7,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/24/2003,0,0,0,21.1,5,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/25/2003,0,0,0,18.3,3.9,3.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/26/2003,0,0,0,19.4,3.9,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/27/2003,0,0,0,23.9,4.4,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/28/2003,0,0,0,25,7.2,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/29/2003,0,0,0,25.6,4.4,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/30/2003,0,0,0,23.9,4.4,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/1/2003,0,0,0,20.6,5.6,6.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/2/2003,0,0,0,23.9,4.4,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/3/2003,0,0,0,25.6,6.7,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/4/2003,0,0,0,25,6.1,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/5/2003,0,0,0,23.3,7.2,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/6/2003,2.5,0,0,20.6,9.4,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/7/2003,0.5,0,0,20.6,9.4,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/8/2003,0,0,0,22.2,3.9,3.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/9/2003,0,0,0,22.8,3.9,8.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/10/2003,0.5,0,0,18.3,6.7,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/11/2003,0,0,0,17.8,4.4,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/12/2003,0,0,0,18.3,4.4,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/13/2003,0,0,0,20,3.3,6.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/14/2003,2.5,0,0,20.6,2.2,2.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/15/2003,0,0,0,20.6,2.2,2.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/16/2003,0,0,0,23.9,2.2,2.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/17/2003,0,0,0,26.7,2.8,3.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/18/2003,0,0,0,26.7,3.3,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/19/2003,0,0,0,28.9,2.8,3.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/20/2003,0,0,0,16.7,8.9,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/21/2003,0.8,0,0,20,4.4,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/22/2003,0,0,0,22.2,5,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/23/2003,1.3,0,0,15.6,9.4,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/24/2003,2.8,0,0,15,10,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/25/2003,35.6,0,0,15,10,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/26/2003,0,0,0,14.4,6.7,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/27/2003,0,0,0,16.7,0,0
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/28/2003,0,0,0,17.8,0,1.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/29/2003,0,0,0,17.8,0,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/30/2003,0,0,0,20,2.8,3.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/31/2003,0,0,0,19.4,2.2,2.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/1/2004,0,0,0,19.4,2.2,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/2/2004,1,0,0,11.1,4.4,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/3/2004,0,0,0,15,2.8,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/4/2004,0,0,0,19.4,2.2,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/5/2004,0,0,0,20,2.2,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/6/2004,0,0,0,20,6.7,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/7/2004,0,0,0,21.7,3.3,3.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/8/2004,0,0,0,25.6,3.3,6.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/9/2004,0,0,0,25,5.6,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/10/2004,0,0,0,28.3,5.6,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/11/2004,0,0,0,28.9,5.6,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/12/2004,0,0,0,20.6,5.6,6.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/13/2004,0,0,0,28.3,5.6,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/14/2004,0,0,0,27.8,8.9,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/15/2004,0,0,0,26.1,7.8,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/16/2004,0,0,0,23.3,9.4,6.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/17/2004,0,0,0,23.3,5,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/18/2004,0,0,0,23.3,5,7.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/19/2004,0,0,0,20.6,7.2,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/20/2004,0,0,0,20,6.7,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/21/2004,0,0,0,22.2,7.8,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/22/2004,0,0,0,24.4,5.6,6.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/23/2004,0,0,0,22.2,5,6.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/24/2004,0,0,0,13.9,6.7,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/25/2004,0,0,0,17.2,3.9,3.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/26/2004,0,0,0,18.9,3.3,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/27/2004,0,0,0,18.9,5,8.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/28/2004,0,0,0,21.1,5,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/29/2004,0,0,0,18.3,5,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/30/2004,0,0,0,20,5,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/31/2004,0,0,0,18.3,2.8,2.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/1/2004,0,0,0,20,2.8,7.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/2/2004,18,0,0,15.6,3.3,3.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/3/2004,0,0,0,18.9,3.3,8.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/4/2004,0,0,0,18.9,3.3,8.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/5/2004,0,0,0,20,9.4,6.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/6/2004,0,0,0,22.2,3.9,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/7/2004,0,0,0,21.7,3.9,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/8/2004,0,0,0,21.7,3.9,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/9/2004,0,0,0,22.2,2.8,2.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/10/2004,0,0,0,22.2,2.8,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/11/2004,0,0,0,21.7,2.8,3.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/12/2004,0,0,0,21.7,2.8,4.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/13/2004,0,0,0,22.8,2.8,3.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/14/2004,0,0,0,19.4,4.4,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/15/2004,0,0,0,19.4,8.9,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/16/2004,0,0,0,23.3,7.2,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/17/2004,0,0,0,26.1,7.2,8.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/18/2004,9.1,0,0,26.1,7.2,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/19/2004,0,0,0,26.1,7.2,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/20/2004,0.8,0,0,13.3,8.3,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/21/2004,26.7,0,0,12.2,8.3,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/22/2004,13.5,0,0,14.4,8.3,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/23/2004,0,0,0,15.6,8.3,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/24/2004,0,0,0,15.6,8.3,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/25/2004,83.8,0,0,14.4,8.9,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/26/2004,0,0,0,16.1,5.6,5.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/27/2004,0,0,0,18.3,5.6,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/28/2004,0,0,0,20,4.4,5
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/29/2004,0,0,0,20,4.4,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/1/2004,14.7,0,0,14.4,7.2,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/2/2004,0,0,0,21.1,7.8,8.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/3/2004,0,0,0,25,7.8,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/4/2004,0,0,0,21.1,7.8,7.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/5/2004,0,0,0,20.6,7.8,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/6/2004,0,0,0,23.9,7.8,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/7/2004,0,0,0,31.1,10.6,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/8/2004,0,0,0,34.4,11.7,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/9/2004,0,0,0,32.2,12.2,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/10/2004,0,0,0,32.2,15,17.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/11/2004,0,0,0,32.2,12.2,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/12/2004,0,0,0,21.7,12.8,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/13/2004,0,0,0,22.8,11.1,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/14/2004,0,0,0,25,11.1,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/15/2004,0,0,0,25.6,10.6,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/16/2004,0,0,0,32.8,10.6,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/17/2004,0,0,0,36.1,10.6,12.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/18/2004,0,0,0,27.8,11.7,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/19/2004,0,0,0,25,11.1,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/20/2004,0,0,0,28.3,11.7,12.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/21/2004,0,0,0,25.6,10.6,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/22/2004,0,0,0,27.8,12.2,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/23/2004,0,0,0,18.9,13.3,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/24/2004,0,0,0,20.6,10,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/25/2004,0,0,0,22.2,10.6,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/26/2004,0,0,0,23.3,11.1,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/27/2004,0,0,0,23.9,9.4,17.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/28/2004,0,0,0,31.1,11.7,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/29/2004,0,0,0,33.9,11.1,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/30/2004,0,0,0,27.8,10,11.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/31/2004,0,0,0,22.2,11.1,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/1/2004,7.1,0,0,17.2,8.9,9.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/2/2004,0,0,0,19.4,9.4,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/3/2004,0,0,0,20,7.2,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/4/2004,0,0,0,21.7,11.1,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/5/2004,0,0,0,21.7,11.7,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/6/2004,0,0,0,21.1,9.4,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/7/2004,0,0,0,22.2,9.4,10
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/8/2004,0,0,0,20,13.9,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/9/2004,0,0,0,22.2,12.8,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/10/2004,0,0,0,27.8,11.7,12.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/11/2004,0,0,0,27.8,10.6,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/12/2004,0,0,0,25.6,8.9,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/13/2004,0,0,0,23.9,8.9,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/14/2004,0,0,0,22.8,10,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/15/2004,0,0,0,22.8,10.6,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/16/2004,0,0,0,20.6,9.4,10.6
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/17/2004,0.5,0,0,16.1,6.1,7.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/18/2004,0,0,0,21.1,5.6,6.1
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/19/2004,0,0,0,20,8.9,8.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/20/2004,0,0,0,22.2,8.3,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/21/2004,0,0,0,24.4,11.7,18.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/22/2004,0,0,0,23.9,18.3,20
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/23/2004,0,0,0,30,11.1,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/24/2004,0,0,0,31.7,11.7,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/25/2004,0,0,0,34.4,12.8,14.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/26/2004,0,0,0,37.2,14.4,18.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/27/2004,0,0,0,37.8,15,15
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/28/2004,0,0,0,26.1,13.9,13.9
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/29/2004,0,0,0,22.2,11.1,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/30/2004,0,0,0,23.3,10.6,11.7
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/1/2004,0,0,0,33.9,11.7,13.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/2/2004,0,0,0,36.7,11.7,17.2
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/3/2004,0,0,0,38.3,12.2,18.3
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/4/2004,0,0,0,32.8,14.4,14.4
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/5/2004,0,0,0,32.8,12.8,12.8
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/6/2004,0,0,0,31.1,12.8,16.1
