STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090629,0.00,-9999,-9999,-9999,79,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090630,0.00,-9999,-9999,-9999,76,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090701,0.00,-9999,-9999,-9999,76,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090702,0.00,-9999,-9999,-9999,78,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090703,0.00,-9999,-9999,-9999,78,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090704,0.00,-9999,-9999,-9999,80,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090705,0.00,-9999,-9999,-9999,76,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090706,0.00,-9999,-9999,-9999,79,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090707,0.00,-9999,-9999,-9999,79,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090708,0.00,-9999,-9999,-9999,81,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090709,0.00,-9999,-9999,-9999,82,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090710,0.00,-9999,-9999,-9999,86,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090711,0.00,-9999,-9999,-9999,86,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090712,0.00,-9999,-9999,-9999,89,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090713,0.00,-9999,-9999,-9999,90,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090714,0.00,-9999,-9999,-9999,85,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090715,0.00,-9999,-9999,-9999,82,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090716,0.00,-9999,-9999,-9999,84,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090717,0.00,-9999,-9999,-9999,84,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090718,0.00,-9999,-9999,-9999,87,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090719,0.00,-9999,-9999,-9999,92,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090720,0.00,-9999,-9999,-9999,90,70,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090721,0.00,-9999,-9999,-9999,89,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090722,0.00,-9999,-9999,-9999,88,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090723,0.00,-9999,-9999,-9999,85,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090724,0.00,-9999,-9999,-9999,85,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090725,0.00,-9999,-9999,-9999,83,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090726,0.00,-9999,-9999,-9999,86,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090727,0.00,-9999,-9999,-9999,83,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090728,0.00,-9999,-9999,-9999,84,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090729,0.00,-9999,-9999,-9999,84,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090730,0.00,-9999,-9999,-9999,84,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090731,0.00,-9999,-9999,-9999,83,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090801,0.00,-9999,-9999,-9999,83,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090802,0.00,-9999,-9999,-9999,82,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090803,0.00,-9999,-9999,-9999,87,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090804,0.00,-9999,-9999,-9999,91,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090805,0.00,-9999,-9999,-9999,90,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090806,0.00,-9999,-9999,-9999,78,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090807,0.00,-9999,-9999,-9999,79,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090808,0.00,-9999,-9999,-9999,80,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090809,0.00,-9999,-9999,-9999,78,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090810,0.00,-9999,-9999,-9999,80,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090811,0.00,-9999,-9999,-9999,77,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090812,0.00,-9999,-9999,-9999,80,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090813,0.00,-9999,-9999,-9999,78,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090814,0.00,-9999,-9999,-9999,79,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090815,0.00,-9999,-9999,-9999,78,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090816,0.00,-9999,-9999,-9999,80,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090817,0.00,-9999,-9999,-9999,77,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090818,0.00,-9999,-9999,-9999,76,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090819,0.00,-9999,-9999,-9999,76,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090820,0.00,-9999,-9999,-9999,76,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090821,0.00,-9999,-9999,-9999,80,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090822,0.00,-9999,-9999,-9999,85,69,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090823,0.00,-9999,-9999,-9999,82,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090824,0.00,-9999,-9999,-9999,83,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090825,0.00,-9999,-9999,-9999,89,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090826,0.00,-9999,-9999,-9999,94,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090827,0.00,-9999,-9999,-9999,101,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090828,0.00,-9999,-9999,-9999,98,69,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090829,0.00,-9999,-9999,-9999,100,70,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090830,0.00,-9999,-9999,-9999,98,69,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090831,0.00,-9999,-9999,-9999,92,69,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090901,0.00,-9999,-9999,-9999,93,71,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090902,0.00,-9999,-9999,-9999,96,71,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090903,0.00,-9999,-9999,-9999,96,70,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090904,0.00,-9999,-9999,-9999,96,73,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090905,0.00,-9999,-9999,-9999,89,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090906,0.00,-9999,-9999,-9999,87,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090907,0.00,-9999,-9999,-9999,86,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090908,0.00,-9999,-9999,-9999,83,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090909,0.00,-9999,-9999,-9999,84,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090910,0.00,-9999,-9999,-9999,89,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090911,0.00,-9999,-9999,-9999,86,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090912,0.00,-9999,-9999,-9999,80,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090913,0.00,-9999,-9999,-9999,78,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090914,0.00,-9999,-9999,-9999,76,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090915,0.00,-9999,-9999,-9999,81,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090916,0.00,-9999,-9999,-9999,81,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090917,0.00,-9999,-9999,-9999,86,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090918,0.00,-9999,-9999,-9999,88,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090919,0.00,-9999,-9999,-9999,86,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090920,0.00,-9999,-9999,-9999,85,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090921,0.00,-9999,-9999,-9999,82,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090922,0.00,-9999,-9999,-9999,87,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090923,0.00,-9999,-9999,-9999,100,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090924,0.00,-9999,-9999,-9999,100,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090925,0.00,-9999,-9999,-9999,95,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090926,0.00,-9999,-9999,-9999,90,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090927,0.00,-9999,-9999,-9999,81,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090928,0.00,-9999,-9999,-9999,78,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090929,0.00,-9999,-9999,-9999,75,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20090930,0.00,-9999,-9999,-9999,78,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091001,0.00,-9999,-9999,-9999,93,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091002,0.00,-9999,-9999,-9999,88,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091003,0.00,-9999,-9999,-9999,79,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091004,0.00,-9999,-9999,-9999,70,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091005,0.00,-9999,-9999,-9999,72,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091006,0.00,-9999,-9999,-9999,72,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091007,0.00,-9999,-9999,-9999,71,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091008,0.00,-9999,-9999,-9999,74,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091009,0.00,-9999,-9999,-9999,73,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091010,0.00,-9999,-9999,-9999,73,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091011,0.00,-9999,-9999,-9999,70,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091012,0.00,-9999,-9999,-9999,68,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091013,0.68,-9999,-9999,-9999,70,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091014,1.39,-9999,-9999,-9999,69,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091015,0.00,-9999,-9999,-9999,81,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091016,0.00,-9999,-9999,-9999,98,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091017,0.00,-9999,-9999,-9999,92,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091018,0.00,-9999,-9999,-9999,78,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091019,0.00,-9999,-9999,-9999,74,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091020,0.00,-9999,-9999,-9999,75,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091021,0.00,-9999,-9999,-9999,79,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091022,0.00,-9999,-9999,-9999,83,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091023,0.00,-9999,-9999,-9999,85,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091024,0.00,-9999,-9999,-9999,81,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091025,0.00,-9999,-9999,-9999,82,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091026,0.00,-9999,-9999,-9999,91,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091027,0.00,-9999,-9999,-9999,77,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091028,0.00,-9999,-9999,-9999,70,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091029,0.00,-9999,-9999,-9999,71,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091030,0.00,-9999,-9999,-9999,74,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091031,0.00,-9999,-9999,-9999,83,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091101,0.00,-9999,-9999,-9999,87,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091102,0.00,-9999,-9999,-9999,84,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091103,0.00,-9999,-9999,-9999,84,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091104,0.00,-9999,-9999,-9999,70,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091105,0.00,-9999,-9999,-9999,69,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091106,0.00,-9999,-9999,-9999,70,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091107,0.00,-9999,-9999,-9999,69,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091108,0.00,-9999,-9999,-9999,72,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091109,0.00,-9999,-9999,-9999,76,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091110,0.00,-9999,-9999,-9999,84,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091111,0.00,-9999,-9999,-9999,77,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091112,0.00,-9999,-9999,-9999,72,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091113,0.00,-9999,-9999,-9999,70,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091114,0.00,-9999,-9999,-9999,69,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091115,0.00,-9999,-9999,-9999,75,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091116,0.00,-9999,-9999,-9999,78,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091117,0.00,-9999,-9999,-9999,80,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091118,0.00,-9999,-9999,-9999,69,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091119,0.00,-9999,-9999,-9999,75,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091120,0.00,-9999,-9999,-9999,72,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091121,0.00,-9999,-9999,-9999,67,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091122,0.00,-9999,-9999,-9999,70,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091123,0.00,-9999,-9999,-9999,79,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091124,0.00,-9999,-9999,-9999,76,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091125,0.00,-9999,-9999,-9999,79,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091126,0.00,-9999,-9999,-9999,84,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091127,0.00,-9999,-9999,-9999,71,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091128,0.01,-9999,-9999,-9999,66,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091129,0.00,-9999,-9999,-9999,74,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091130,0.00,-9999,-9999,-9999,79,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091201,0.00,-9999,-9999,-9999,68,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091202,0.00,-9999,-9999,-9999,66,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091203,0.00,-9999,-9999,-9999,66,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091204,0.00,-9999,-9999,-9999,72,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091205,0.00,-9999,-9999,-9999,61,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091206,0.00,-9999,-9999,-9999,59,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091207,0.95,-9999,-9999,-9999,54,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091208,0.00,-9999,-9999,-9999,57,39,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091209,0.00,-9999,-9999,-9999,59,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091210,0.18,-9999,-9999,-9999,62,44,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091211,0.45,-9999,-9999,-9999,58,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091212,0.88,-9999,-9999,-9999,64,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091213,0.27,-9999,-9999,-9999,63,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091214,0.00,-9999,-9999,-9999,65,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091215,0.00,-9999,-9999,-9999,71,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091216,0.00,-9999,-9999,-9999,75,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091217,0.00,-9999,-9999,-9999,76,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091218,0.00,-9999,-9999,-9999,80,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091219,0.00,-9999,-9999,-9999,80,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091220,0.00,-9999,-9999,-9999,76,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091221,0.00,-9999,-9999,-9999,68,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091222,0.00,-9999,-9999,-9999,61,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091223,0.00,-9999,-9999,-9999,67,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091224,0.00,-9999,-9999,-9999,68,43,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091225,0.00,-9999,-9999,-9999,66,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091226,0.00,-9999,-9999,-9999,62,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091227,0.00,-9999,-9999,-9999,64,44,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091228,0.00,-9999,-9999,-9999,69,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091229,0.00,-9999,-9999,-9999,66,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091230,0.16,-9999,-9999,-9999,56,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20091231,0.00,-9999,-9999,-9999,69,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100101,0.00,-9999,-9999,-9999,70,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100102,0.00,-9999,-9999,-9999,78,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100103,0.00,-9999,-9999,-9999,79,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100104,0.00,-9999,-9999,-9999,77,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100105,0.00,-9999,-9999,-9999,78,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100106,0.00,-9999,-9999,-9999,76,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100107,0.00,-9999,-9999,-9999,74,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100108,0.00,-9999,-9999,-9999,79,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100109,0.00,-9999,-9999,-9999,77,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100110,0.00,-9999,-9999,-9999,77,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100111,0.00,-9999,-9999,-9999,81,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100112,0.00,-9999,-9999,-9999,73,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100113,0.16,-9999,-9999,-9999,66,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100114,0.00,-9999,-9999,-9999,74,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100115,0.00,-9999,-9999,-9999,76,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100116,0.00,-9999,-9999,-9999,71,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100117,0.31,-9999,-9999,-9999,66,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100118,1.12,-9999,-9999,-9999,62,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100119,0.61,-9999,-9999,-9999,58,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100120,1.20,-9999,-9999,-9999,59,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100121,0.97,-9999,-9999,-9999,58,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100122,0.37,-9999,-9999,-9999,53,46,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100123,0.00,-9999,-9999,-9999,60,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100124,0.00,-9999,-9999,-9999,64,43,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100125,0.00,-9999,-9999,-9999,67,46,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100126,0.20,-9999,-9999,-9999,61,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100127,0.00,-9999,-9999,-9999,69,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100128,0.00,-9999,-9999,-9999,71,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100129,0.00,-9999,-9999,-9999,68,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100130,0.00,-9999,-9999,-9999,64,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100131,0.00,-9999,-9999,-9999,66,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100201,0.00,-9999,-9999,-9999,68,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100202,0.00,-9999,-9999,-9999,66,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100203,0.00,-9999,-9999,-9999,70,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100204,0.00,-9999,-9999,-9999,65,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100205,0.94,-9999,-9999,-9999,58,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100206,1.91,-9999,-9999,-9999,63,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100207,0.00,-9999,-9999,-9999,64,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100208,0.00,-9999,-9999,-9999,64,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100209,0.44,-9999,-9999,-9999,59,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100210,0.00,-9999,-9999,-9999,65,40,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,20100211,0.00,-9999,-9999,-9999,65,50,-9999
